img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data/multi_col/2980.png,"Overall , 72 % say there should be a way for undocumented immigrants to stay in the country legally , if certain requirements are met ; far fewer ( 27 % ) say there should not be a way for undocumented immigrants to stay in the country legally . The share who supports a path to legal status for undocumented immigrants has edged lower since March 2017 ( from 77 % ) , driven by a shift in Republican views . Among Republicans and Republican leaners , 54 % say there should be a way for undocumented immigrants to stay in the country legally , compared with 45 % who say there should not be a path to legal status . In March 2017 , Republicans supported a path to legal status by a wider margin ( 61 % to 38 % ) .",same,Describe American views about immigrants staying legally in the country,answer1,"72 % say there should be a way for undocumented immigrants to stay in the country legally , if certain requirements are met ; far fewer ( 27 % ) say there should not be a way for undocumented immigrants to stay in the country legally","72 % say there should be a way for undocumented immigrants to stay in the country legally , if certain requirements are met ; far fewer ( 27 % ) say there should not be a way for undocumented immigrants to stay in the country legally",,,,Republican support for path to legal status for undocumented immigrants has slipped since 2017,"72 % say there should be a way for undocumented immigrants to stay in the country legally , if certain requirements are met ; far fewer ( 27 % ) say there should not be a way for undocumented immigrants to stay in the country legally"
mturk_charts/no_data/multi_col/2979.png,"The public is highly critical of the way the government is dealing with asylum seekers . While there are clear partisan differences in these views , a sizable minority of Republicans and Republican leaners ( 44 % ) say the government is doing a bad job in dealing with the increased number of asylum seekers at the border ; 55 % say the government is doing a good job .",same,What views do Americans have on the government towards asylum seekers?,answer1,"The public is highly critical of the way the government is dealing with asylum seekers . While there are clear partisan differences in these views , a sizable minority of Republicans and Republican leaners ( 44 % ) say the government is doing a bad job in dealing with the increased number of asylum seekers at the border ; 55 % say the government is doing a good job .","The public is highly critical of the way the government is dealing with asylum seekers . While there are clear partisan differences in these views , a sizable minority of Republicans and Republican leaners ( 44 % ) say the government is doing a bad job in dealing with the increased number of asylum seekers at the border ; 55 % say the government is doing a good job .",,,,Most say government is doing ‘bad job’ dealing with asylum seekers at border,"The public is highly critical of the way the government is dealing with asylum seekers . While there are clear partisan differences in these views , a sizable minority of Republicans and Republican leaners ( 44 % ) say the government is doing a bad job in dealing with the increased number of asylum seekers at the border ; 55 % say the government is doing a good job ."
mturk_charts/no_data/multi_col/2978.png,"For instance , majorities of Democrats and Democratic - leaning independents ( 89 % ) and Republicans and Republican leaners ( 83 % ) say it is important to increase the number of judges handling asylum cases . However , a larger share of Democrats ( 58 % ) than Republicans ( 45 % ) rate this as very important . On other dimensions as well , there are pronounced partisan differences in the intensity of sentiment . For example , majorities in each party say it is at least somewhat important that asylum seekers are provided safe and sanitary conditions once they arrive in the U.S. ( 91 % of Democrats , 73 % of Republicans ) .",same,What are partisan views on asylum policies?,answer2,"majorities of Democrats and Democratic - leaning independents ( 89 % ) and Republicans and Republican leaners ( 83 % ) say it is important to increase the number of judges handling asylum cases larger share of Democrats ( 58 % ) than Republicans ( 45 % ) rate this as very important . On other dimensions as well , there are pronounced partisan differences in the intensity of sentiment U.S. ( 91 % of Democrats , 73 % of Republicans )","majorities of Democrats and Democratic - leaning independents ( 89 % ) and Republicans and Republican leaners ( 83 % ) say it is important to increase the number of judges handling asylum cases larger share of Democrats ( 58 % ) than Republicans ( 45 % ) rate this as very important . On other dimensions as well , there are pronounced partisan differences in the intensity of sentiment U.S. ( 91 % of Democrats , 73 % of Republicans )",,,,"Democrats prioritize safe, clean conditions for asylum seekers; Republicans focus on cutting flow of migrants","majorities of Democrats and Democratic - leaning independents ( 89 % ) and Republicans and Republican leaners ( 83 % ) say it is important to increase the number of judges handling asylum cases larger share of Democrats ( 58 % ) than Republicans ( 45 % ) rate this as very important . On other dimensions as well , there are pronounced partisan differences in the intensity of sentiment U.S. ( 91 % of Democrats , 73 % of Republicans )"
mturk_charts/no_data/multi_col/2972.png,"Fewer Americans voice confidence in Xi than say the same of leaders from other Asian nations , including Japan ’s Shinzo Abe ( 61 % confidence ) and India ’s Narendra Modi ( 42 % ) . However , many more think Xi will do the right thing regarding world affairs than North Korean leader Kim Jong Un , in whom a mere 9 % of Americans have confidence .",same,How do Americans see Asians' nation leaders?,answer1,"Fewer Americans voice confidence in Xi than say the same of leaders from other Asian nations , including Japan ’s Shinzo Abe ( 61 % confidence ) and India ’s Narendra Modi ( 42 % ) . However , many more think Xi will do the right thing regarding world affairs than North Korean leader Kim Jong Un , in whom a mere 9 % of Americans have confidence","Fewer Americans voice confidence in Xi than say the same of leaders from other Asian nations , including Japan ’s Shinzo Abe ( 61 % confidence ) and India ’s Narendra Modi ( 42 % ) . However , many more think Xi will do the right thing regarding world affairs than North Korean leader Kim Jong Un , in whom a mere 9 % of Americans have confidence",,,,"Many Americans lack confidence in Xi, but ratings of North Korea’s Kim are lower.","Fewer Americans voice confidence in Xi than say the same of leaders from other Asian nations , including Japan ’s Shinzo Abe ( 61 % confidence ) and India ’s Narendra Modi ( 42 % ) . However , many more think Xi will do the right thing regarding world affairs than North Korean leader Kim Jong Un , in whom a mere 9 % of Americans have confidence"
mturk_charts/no_data/multi_col/2965.png,"Shifting attitudes toward China are colored , in part , by the context of the continued trade frictions and tariffs between the United States and China . Today , just over half of Americans ( 53 % ) believe current economic ties between the U.S. and China are bad . Fewer ( 41 % ) think economic relations between the two nations are good , with just 2 % of American adults saying ties are very good . Partisanship is associated with views of the U.S.-China economic relationship : While 49 % of Republicans and Republican - leaning independents see current ties as good , around one - third ( 36 % ) of Democrats and Democratic - leaning independents share this view . And , despite having more favorable views of China , younger Americans ( ages 18 to 29 ) are about as likely as those 50 and older to have negative views of current economic relations with China ( 58 % and 53 % , respectively , say ties are bad ) .",same,Describe the proportion of Americans who think economic relations between the US and China are bad?,answer1,"Today , just over half of Americans ( 53 % ) believe current economic ties between the U.S. and China are bad","Today , just over half of Americans ( 53 % ) believe current economic ties between the U.S. and China are bad",,,,Party and education play significant role in views of U.S.-China economic ties.,"Today , just over half of Americans ( 53 % ) believe current economic ties between the U.S. and China are bad"
mturk_charts/no_data/multi_col/2962.png,"As has historically been the case in Pew Research Center polling , older people tend to have more negative opinions of China than younger people . About half of 18- to 29 - year - olds ( 49 % ) express an unfavorable view of China , compared with 58 % of those ages 30 to 49 and two - thirds of people 50 and older ( 67 % ) . People with at least a four - year college degree are also more negative toward China ( 69 % ) than those who have not completed college ( 57 % ) .",same,What is the trend that people with at least a four-year university degree are also more negative towards China?,answer1,People with at least a four - year college degree are also more negative toward China ( 69 % ),People with at least a four - year college degree are also more negative toward China ( 69 % ),,,,"Republicans, college-educated and older Americans hold more unfavorable views of China.",People with at least a four - year college degree are also more negative toward China ( 69 % )
mturk_charts/no_data/multi_col/2961.png,"While people are concerned about the current bilateral economic relationship and increasingly see China as a potential adversary , they do not necessarily think China ’s growing economy is bad for the United States . More Americans say China ’s growing economy is good for the U.S. than that it is bad ( 50 % vs. 41 % , respectively ) . But , when it comes to China ’s increasing military strength , opinion is more uniformly critical : 81 % of Americans think China ’s growing military power is bad for the U.S.",same,What proportion of Americans say China's economic growth is good for the US than it is bad?,answer1,"More Americans say China ’s growing economy is good for the U.S. than that it is bad ( 50 % vs. 41 % , respectively )","More Americans say China ’s growing economy is good for the U.S. than that it is bad ( 50 % vs. 41 % , respectively )",,,,"From many vantage points, Americans' negative views of China predominate.","More Americans say China ’s growing economy is good for the U.S. than that it is bad ( 50 % vs. 41 % , respectively )"
mturk_charts/no_data/multi_col/2959.png,"Compared with young adults who do n’t have student debt , student loan holders are less upbeat about the value of their degree . About a third ( 36 % ) of those ages 25 to 39 with at least a bachelor ’s degree and outstanding student loan debt say that the lifetime financial costs of their degree outweigh the benefits . By comparison , 15 % of young college graduates without outstanding student loans say the lifetime costs outweigh the benefits .",same,Describe the proportion of people aged 25 to 39 with at least a bachelor's degree and outstanding student loan debt say that the lifetime financial costs of their degrees outweigh the benefits?,same,About a third ( 36 % ) of those ages 25 to 39 with at least a bachelor ’s degree and outstanding student loan debt say that the lifetime financial costs of their degree outweigh the benefits,About a third ( 36 % ) of those ages 25 to 39 with at least a bachelor ’s degree and outstanding student loan debt say that the lifetime financial costs of their degree outweigh the benefits,,,,About a third of student loan holders think the lifetime financial costs of their bachelor's degree outweigh the benefits,About a third ( 36 % ) of those ages 25 to 39 with at least a bachelor ’s degree and outstanding student loan debt say that the lifetime financial costs of their degree outweigh the benefits
mturk_charts/no_data/multi_col/2957.png,"Educational attainment helps explain this variation . Among borrowers of all ages with outstanding student loan debt , the median self - reported amount owed among those with less than a bachelor ’s degree was $ 10,000 in 2016 . Bachelor ’s degree holders owed a median of $ 25,000 , while those with a postgraduate degree owed a median of $ 45,000 .",same,What was the average amount a bachelor's degree holder owed in 2016?,answer1,"Bachelor ’s degree holders owed a median of $ 25,000","Bachelor ’s degree holders owed a median of $ 25,000",,,,Median amount of outstanding student debt varies widely by education level,"Bachelor ’s degree holders owed a median of $ 25,000"
mturk_charts/no_data/multi_col/2956.png,"Student debt is less common among older age groups . Roughly one - in - five adults ages 30 to 44 ( 22 % ) have student loan debt , as do 4 % of those 45 and older .",same,Describe the trend of student indebtedness among older age groups?,answer1,"Roughly one - in - five adults ages 30 to 44 ( 22 % ) have student loan debt , as do 4 % of those 45 and older .","Roughly one - in - five adults ages 30 to 44 ( 22 % ) have student loan debt , as do 4 % of those 45 and older .",,,,About one-third of those ages 18 to 29 currently have student loan debt,"Roughly one - in - five adults ages 30 to 44 ( 22 % ) have student loan debt , as do 4 % of those 45 and older ."
mturk_charts/no_data/multi_col/2940.png,"Overall , 63 % of Democratic voters say there are several candidates they feel excited about . Liberal Democrats ( 73 % ) are more likely to express this view than are conservative and moderate Democrats ( 52 % ) . And while about two - thirds of Democrats who say they follow government affairs most of the time ( 68 % ) say they are excited about several candidates in the Democratic field , only about half of those who follow government less closely ( 53 % ) say the same .",same,Describe liberal Democrats feelings about having several 2020 candidates,same,"Overall , 63 % of Democratic voters say there are several candidates they feel excited about . Liberal Democrats ( 73 % ) are more likely to express this view than are conservative and moderate Democrats ( 52 % )","Overall , 63 % of Democratic voters say there are several candidates they feel excited about . Liberal Democrats ( 73 % ) are more likely to express this view than are conservative and moderate Democrats ( 52 % )",,,,Large majority of liberal Democrats feel excited about several 2020 candidates,"Overall , 63 % of Democratic voters say there are several candidates they feel excited about . Liberal Democrats ( 73 % ) are more likely to express this view than are conservative and moderate Democrats ( 52 % )"
mturk_charts/no_data/multi_col/2938.png,"Among Warren and Sanders supporters , larger shares rate policy positions as most important ( 38 % and 43 % , respectively ) than cite a candidate ’s personal characteristics or electability . While electability is a leading factor for most Democrats , it is less important for Sanders supporters ( only 10 % of whom mention electability ) .",same,What Warren and supporters think about rate policy positions?,same,"Among Warren and Sanders supporters , larger shares rate policy positions as most important ( 38 % and 43 % , respectively ) than cite a candidate ’s personal characteristics or electability","Among Warren and Sanders supporters , larger shares rate policy positions as most important ( 38 % and 43 % , respectively ) than cite a candidate ’s personal characteristics or electability",,,,Warren and Sanders supporters stand out for their focus on policy,"Among Warren and Sanders supporters , larger shares rate policy positions as most important ( 38 % and 43 % , respectively ) than cite a candidate ’s personal characteristics or electability"
mturk_charts/no_data/multi_col/2937.png,"When asked about their second choices for the Democratic nomination , Democrats are roughly evenly divided between Elizabeth Warren ( 21 % ) and Kamala Harris ( 19 % ) . This strong second choice showing by Warren and Harris is due in large part to Warren and Harris supporters being more likely to name the other ( 39 % of Warren ’s supporters named Harris as their second choice and 31 % of Harris supporters named Warren ) .",same,What Democrats thinks about a second nomination choice?,same,Democrats are roughly evenly divided between Elizabeth Warren ( 21 % ) and Kamala Harris ( 19 % ),Democrats are roughly evenly divided between Elizabeth Warren ( 21 % ) and Kamala Harris ( 19 % ),,,,Warren and Harris are each named by about one-in-five Democrats as their second choice for the nomination,Democrats are roughly evenly divided between Elizabeth Warren ( 21 % ) and Kamala Harris ( 19 % )
mturk_charts/no_data/multi_col/2934.png,"With more than five months to go before the first votes are cast in the 2020 presidential election , a majority of Democratic voters who express a preference for one of the candidates ( 63 % ) say they feel excited about several of the candidates currently vying for the party ’s nomination . Far fewer ( 35 % ) say they are enthused only by their first choice for the nomination .",same,What proportion of Democratic voters who express a preference for one of the candidates say they are enthusiastic about several of the candidates currently running for the party's nomination?,answer1,a majority of Democratic voters who express a preference for one of the candidates ( 63 % ) say they feel excited about several of the candidates currently vying for the party ’s nomination,a majority of Democratic voters who express a preference for one of the candidates ( 63 % ) say they feel excited about several of the candidates currently vying for the party ’s nomination,,,,Most Democratic voters feel excited by several of the party’s 2020 contenders,a majority of Democratic voters who express a preference for one of the candidates ( 63 % ) say they feel excited about several of the candidates currently vying for the party ’s nomination
mturk_charts/no_data/multi_col/2930.png,About nine - in - ten ( 89 % ) of those surveyed think of research scientists as intelligent . Three - quarters ( 75 % ) see scientists as focused on solving real - world problems . Similar shares say they consider scientists to be skilled at working in teams ( 72 % ) or honest ( 71 % ) .,same,Describe trends among interviewees regarding research scientists?,answer1,About nine - in - ten ( 89 % ) of those surveyed think of research scientists as intelligent . Three - quarters ( 75 % ) see scientists as focused on solving real - world problems . Similar shares say they consider scientists to be skilled at working in teams ( 72 % ) or honest ( 71 % ) .,About nine - in - ten ( 89 % ) of those surveyed think of research scientists as intelligent . Three - quarters ( 75 % ) see scientists as focused on solving real - world problems . Similar shares say they consider scientists to be skilled at working in teams ( 72 % ) or honest ( 71 % ) .,,,,"Majorities of Americans see scientists as intelligent, focused on solving real-world problems",About nine - in - ten ( 89 % ) of those surveyed think of research scientists as intelligent . Three - quarters ( 75 % ) see scientists as focused on solving real - world problems . Similar shares say they consider scientists to be skilled at working in teams ( 72 % ) or honest ( 71 % ) .
mturk_charts/no_data/multi_col/2929.png,"Roughly eight - in - ten whites ( 82 % ) report owning a desktop or laptop computer , compared with 58 % of blacks and 57 % of Hispanics . There are also substantial racial and ethnic differences in broadband adoption , with whites being more likely than either blacks or Hispanics to report having a broadband connection at home . ( There were not enough Asian respondents in the sample to be broken out into a separate analysis . )",same,Describe the proportion of whites who report owning a desktop or laptop computer?,answer1,Roughly eight - in - ten whites ( 82 % ) report owning a desktop or laptop computer,Roughly eight - in - ten whites ( 82 % ) report owning a desktop or laptop computer,,,,"Despite some lower adoption, blacks and Hispanics own smartphones at similar shares to whites",Roughly eight - in - ten whites ( 82 % ) report owning a desktop or laptop computer
mturk_charts/no_data/multi_col/2902.png,"The vast majority of cellphone - using teens say their phone is a way to just pass time , with nine - in - ten saying they often or sometimes use it this way , according to a Pew Research Center survey of 13- to 17 - year - olds conducted in 2018 . Similarly large shares of teen cellphone users say they at least sometimes use their phone to connect with other people ( 84 % ) or learn new things ( 83 % ) . But while phones are a way for teens to connect with other people , they can also be a way to avoid face - to - face interactions . Roughly four - in - ten teen cellphone users ( 43 % ) say they often or sometimes use their phone to avoid interacting with people . This is truer for teen girls than teen boys . Roughly half of teen girls who have access to a cellphone ( 54 % ) say they often or sometimes use their mobile device to avoid social interaction , while 31 % of teen boys report doing the same .",same,What proportion of teenage cell phone users say they often or sometimes use the phone to avoid interacting with people?,answer1,Roughly four - in - ten teen cellphone users ( 43 % ) say they often or sometimes use their phone to avoid interacting with people .,Roughly four - in - ten teen cellphone users ( 43 % ) say they often or sometimes use their phone to avoid interacting with people .,,,,"Most teens who use cellphones do it to pass time, connect with others, learn new things",Roughly four - in - ten teen cellphone users ( 43 % ) say they often or sometimes use their phone to avoid interacting with people .
mturk_charts/no_data/multi_col/2891.png,"While public trust in scientists and their work can be mixed , a strong majority of the American public thinks of science as having a positive effect on society , and most expect continued benefits to accrue from science in the years ahead . About seven - in - ten U.S. adults ( 73 % ) say science has had a positive effect on society , just 3 % say it has had a negative effect and 23 % say it has yielded an equal mix of positive and negative effects , according to a Pew Research Center survey . White adults are more likely than black and Hispanic adults to see the effects of science in positive terms . And people who have higher levels of factual knowledge about science , based on an 11 - item index , are especially likely to think science has had a positive effect overall .",same,Describe the proportion of American adults who say that science has had a positive effect on society?,answer1,About seven - in - ten U.S. adults ( 73 % ) say science has had a positive effect on society,About seven - in - ten U.S. adults ( 73 % ) say science has had a positive effect on society,,,,Majority of Americans say science has a mostly positive impact on society,About seven - in - ten U.S. adults ( 73 % ) say science has had a positive effect on society
mturk_charts/no_data/multi_col/2881.png,"Americans generally like unions and broadly support the right of workers to unionize . A majority ( 55 % ) holds a favorable view of unions , versus 33 % who hold an unfavorable view , according to the 2018 Center survey mentioned above . In a 2015 survey , large majorities said manufacturing and factory workers ( 82 % ) , public transportation workers ( 74 % ) , police and firefighters ( 72 % ) and public school teachers ( 71 % ) should have the right to unionize . About six - in - ten ( 62 % ) said fast - food workers should be able to unionize , while 35 % were opposed .",same,What is the opinion of most Americans about unions?,answer1,A majority ( 55 % ) holds a favorable view of unions,A majority ( 55 % ) holds a favorable view of unions,,,,Broad Support for Workers in Various Sectors Being Able to Unionize,A majority ( 55 % ) holds a favorable view of unions
mturk_charts/no_data/multi_col/2878.png,"A majority of Democrats and Democratic leaners ( 83 % ) say their greater concern is that some states are making it too difficult for people to get an abortion . By 65 % to 33 % , Republicans and Republican leaners say their greater concern is that some states are making it too easy for people to get an abortion . Views on this question are closely related to overall views on whether abortion should be legal or illegal . Almost nine - in - ten of those who say abortion should be legal in all or most cases ( 88 % ) say their greater concern is that some states are making it too difficult to get an abortion . Among those who think abortion should be illegal in all or most cases , 83 % say their greater concern is over states making it too easy for people to get an abortion .",same,Describe the views of access to abortion comparing it to their opinion about abortion.,same,"Almost nine - in - ten of those who say abortion should be legal in all or most cases ( 88 % ) say their greater concern is that some states are making it too difficult to get an abortion . Among those who think abortion should be illegal in all or most cases , 83 % say their greater concern is over states making it too easy for people to get an abortion","Almost nine - in - ten of those who say abortion should be legal in all or most cases ( 88 % ) say their greater concern is that some states are making it too difficult to get an abortion . Among those who think abortion should be illegal in all or most cases , 83 % say their greater concern is over states making it too easy for people to get an abortion",,,,Views of access to abortion in states are similar to opinions about legal abortion,"Almost nine - in - ten of those who say abortion should be legal in all or most cases ( 88 % ) say their greater concern is that some states are making it too difficult to get an abortion . Among those who think abortion should be illegal in all or most cases , 83 % say their greater concern is over states making it too easy for people to get an abortion"
mturk_charts/no_data/multi_col/2877.png,"Those who personally know someone who has had an abortion are only modestly more likely than those who do not to say abortion should be legal . Almost two - thirds of those who know someone who has had an abortion say abortion should be legal in all or most cases ( 64 % ) . Among those who do not know someone who has had an abortion , support for legal abortion is slightly lower ( 57 % ) .",same,Describe the opinions about the legality of abortion among those who know someone who has had an abortion and those who do not know.,same,"Almost two - thirds of those who know someone who has had an abortion say abortion should be legal in all or most cases ( 64 % ) . Among those who do not know someone who has had an abortion , support for legal abortion is slightly lower ( 57 % )","Almost two - thirds of those who know someone who has had an abortion say abortion should be legal in all or most cases ( 64 % ) . Among those who do not know someone who has had an abortion , support for legal abortion is slightly lower ( 57 % )",,,,Knowing someone who has had an abortion has a modest impact on abortion policy views,"Almost two - thirds of those who know someone who has had an abortion say abortion should be legal in all or most cases ( 64 % ) . Among those who do not know someone who has had an abortion , support for legal abortion is slightly lower ( 57 % )"
mturk_charts/no_data/multi_col/2876.png,"When asked whether they personally know someone who has had an abortion – such as a close friend , family member or the respondent themselves – 57 % of the public says they know someone who has had an abortion ; 42 % say they do not . About half or more across most demographic groups say they know someone who has had an abortion . Women ( 63 % ) are 12 percentage points more likely than men ( 51 % ) to say they personally know someone who has had an abortion . Across age groups , the youngest adults ages 18 to 29 ( 48 % ) are less likely than older adults – particularly those ages 50 to 64 – to say they know someone who has had an abortion .",same,Describe the gender difference between people who know someone who has had an abortion.,same,Women ( 63 % ) are 12 percentage points more likely than men ( 51 % ) to say they personally know someone who has had an abortion,Women ( 63 % ) are 12 percentage points more likely than men ( 51 % ) to say they personally know someone who has had an abortion,,,,Majority of public says they know someone who has had an abortion,Women ( 63 % ) are 12 percentage points more likely than men ( 51 % ) to say they personally know someone who has had an abortion
mturk_charts/no_data/multi_col/2875.png,"Republicans are divided in their views , reflecting internal ideological differences . Half of Republicans and Republican leaners do not want the Supreme Court to overturn Roe v. Wade ; nearly as many ( 48 % ) would like to see the decision overturned . By 61 % to 37 % , conservative Republicans say they would like Roe v. Wade to be overturned . Moderate and liberal Republicans take the opposite view : 70 % do not want the Supreme Court to overturn the decision , while just 27 % say they want this to happen .",same,What proportion of Republicans and Republican supporters do not want the Supreme Court to overturn Roe v. Wade?,answer1,Half of Republicans and Republican leaners do not want the Supreme Court to overturn Roe v. Wade ; nearly as many ( 48 % ) would like to see the decision overturned,Half of Republicans and Republican leaners do not want the Supreme Court to overturn Roe v. Wade ; nearly as many ( 48 % ) would like to see the decision overturned,,,,Republicans divided on whether Roe v. Wade should be completely overturned,Half of Republicans and Republican leaners do not want the Supreme Court to overturn Roe v. Wade ; nearly as many ( 48 % ) would like to see the decision overturned
mturk_charts/no_data/multi_col/2874.png,"A majority of white mainline Protestants ( 60 % ) and black Protestants ( 64 % ) say abortion should be legal in all or most cases . By contrast , 77 % of white evangelical Protestants say abortion should be illegal in all or most cases . Among Catholics , more say abortion should be legal ( 56 % ) than illegal ( 42 % ) in all or most cases . Those who are not affiliated with a religion are among the most supportive of legal abortion : 83 % say abortion should be legal in all or most cases . Across age groups , those under 50 are more supportive of legal abortion than are those 50 and older . For example , 70 % of those ages 18 to 29 say abortion should be legal in all or most cases , compared with 55 % of those ages 65 and older .",same,Describe the opinion of the majority of white evangelical Protestants on abortion?,answer1,77 % of white evangelical Protestants say abortion should be illegal in all or most cases,77 % of white evangelical Protestants say abortion should be illegal in all or most cases,,,,Large differences in views of legal abortion by religious affiliation,77 % of white evangelical Protestants say abortion should be illegal in all or most cases
mturk_charts/no_data/multi_col/2872.png,"Overall , 42 % agree with the Democratic Party ’s policies on abortion either strongly ( 28 % ) or somewhat ( 15 % ) . A smaller share ( 32 % ) says they strongly ( 21 % ) or somewhat ( 11 % ) agree with the policies of the GOP . About a quarter ( 24 % ) says they do n’t agree with either party on this issue .",same,Which portion agrees with the Democratic Party's policies on abortion?,answer1,"Overall , 42 % agree with the Democratic Party ’s policies on abortion either strongly ( 28 % ) or somewhat ( 15 % )","Overall , 42 % agree with the Democratic Party ’s policies on abortion either strongly ( 28 % ) or somewhat ( 15 % )",,,,Larger share of public agrees with Democratic Party than GOP on abortion policy,"Overall , 42 % agree with the Democratic Party ’s policies on abortion either strongly ( 28 % ) or somewhat ( 15 % )"
mturk_charts/no_data/multi_col/2871.png,"Among Republicans and Republican leaners , significantly more say abortion should be illegal ( 62 % ) than legal ( 36 % ) in all or most cases . Republicans are deeply split on this question by ideology : 77 % of conservative Republicans say abortion should be illegal in all or most cases ; just 22 % say it should be legal . By contrast , 57 % of moderate and liberal Republicans think abortion should be legal in all or most cases , compared with a smaller share ( 41 % ) who say it should be illegal .",same,How linked are women's rights to political views?,same,"Among Republicans and Republican leaners , significantly more say abortion should be illegal ( 62 % ) than legal ( 36 % ) in all or most cases . Republicans are deeply split on this question by ideology : 77 % of conservative Republicans say abortion should be illegal in all or most cases ; just 22 % say it should be legal . By contrast , 57 % of moderate and liberal Republicans think abortion should be legal in all or most cases , compared with a smaller share ( 41 % ) who say it should be illegal","Among Republicans and Republican leaners , significantly more say abortion should be illegal ( 62 % ) than legal ( 36 % ) in all or most cases . Republicans are deeply split on this question by ideology : 77 % of conservative Republicans say abortion should be illegal in all or most cases ; just 22 % say it should be legal . By contrast , 57 % of moderate and liberal Republicans think abortion should be legal in all or most cases , compared with a smaller share ( 41 % ) who say it should be illegal",,,,Wide divide among Republicans in views of legal abortion,"Among Republicans and Republican leaners , significantly more say abortion should be illegal ( 62 % ) than legal ( 36 % ) in all or most cases . Republicans are deeply split on this question by ideology : 77 % of conservative Republicans say abortion should be illegal in all or most cases ; just 22 % say it should be legal . By contrast , 57 % of moderate and liberal Republicans think abortion should be legal in all or most cases , compared with a smaller share ( 41 % ) who say it should be illegal"
mturk_charts/no_data/multi_col/2870.png,"The new survey by Pew Research Center , conducted July 22 - August 4 among 4,175 adults , also finds little support for overturning Roe v. Wade , the landmark Supreme Court decision that established a woman ’s right to an abortion . Seven - in - ten say they do not want to see the Roe v. Wade decision completely overturned ; 28 % say they would like to see the Supreme Court completely overturn the 1973 decision .",same,How are the American thoughts on Roe v. Wade?,same,"The new survey by Pew Research Center , conducted July 22 - August 4 among 4,175 adults , also finds little support for overturning Roe v. Wade , the landmark Supreme Court decision that established a woman ’s right to an abortion . Seven - in - ten say they do not want to see the Roe v. Wade decision completely overturned ; 28 % say they would like to see the Supreme Court completely overturn the 1973 decision .","The new survey by Pew Research Center , conducted July 22 - August 4 among 4,175 adults , also finds little support for overturning Roe v. Wade , the landmark Supreme Court decision that established a woman ’s right to an abortion . Seven - in - ten say they do not want to see the Roe v. Wade decision completely overturned ; 28 % say they would like to see the Supreme Court completely overturn the 1973 decision .",,,,Broad public opposition to completely overturning Roe v. Wade,"The new survey by Pew Research Center , conducted July 22 - August 4 among 4,175 adults , also finds little support for overturning Roe v. Wade , the landmark Supreme Court decision that established a woman ’s right to an abortion . Seven - in - ten say they do not want to see the Roe v. Wade decision completely overturned ; 28 % say they would like to see the Supreme Court completely overturn the 1973 decision ."
