img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data/two_col/18731.png,"Just over two - in - ten ( 22 % ) say they followed events in Iraq very closely , while 7 % say they followed this news more closely than any other major story . News about Iraq and the most recent elections there accounted for 3 % of the newshole .",same,How closely is the public following news about Iraq?,answer1,"Just over two - in - ten ( 22 % ) say they followed events in Iraq very closely , while 7 % say they followed this news more closely than any other major story .","Just over two - in - ten ( 22 % ) say they followed events in Iraq very closely , while 7 % say they followed this news more closely than any other major story .",.,,,Measuring News Interest Percent following each story very following closely,"Just over two - in - ten ( 22 % ) say they followed events in Iraq very closely , while 7 % say they followed this news more closely than any other major story"
mturk_charts/no_data/two_col/18696.png,"Ukraine ’s new governing coalition recently announced its intention to pass a law against joining military alliances , which will fulfill Ukrainian President Viktor Yanukovych ’s campaign promise to prevent Ukraine from becoming a member in NATO . The new president ’s opponents in parliament argue that this new strategy may result in pushing Ukraine back into the Russian “ sphere of influence ” and out of the European fold . However , Yanukovych ’s move to ban Ukraine from joining NATO is not without a base of public support . A September 2009 survey by the Pew Research Center ’s Global Attitudes Project , found that half of Ukrainians ( 51 % ) opposed their country ’s admission to NATO , while only 28 % favored such a step . Moreover , given the opposition to membership , it is not surprising that about half of Ukrainians ( 51 % ) gave NATO an unfavorable rating .",same,How did Ukrainians react to their country’s admission to NATO?,answer2,half of Ukrainians 51 % opposed their country ’s admission to NATO while only 28 % favored such a step .,half of Ukrainians 51 % opposed their country ’s admission to NATO while only 28 % favored such a step .,.,found that,,Ukrainians Dislike NATO Oppose NA TO Membership,found that half of Ukrainians 51 % opposed their country ’s admission to NATO while only 28 % favored such a step
mturk_charts/no_data/two_col/18670.png,And 10 % say they very closely followed news about a series of suicide bombings in Russia ; 3 % say this was the news they followed most closely . The stories accounted for 4 % of coverage .,same,How closely has the public followed news about bombings in Russia?,answer1,10 % say they very closely followed news about a series of suicide bombings in Russia ; 3 % say this was the news they followed most closely .,10 % say they very closely followed news about a series of suicide bombings in Russia ; 3 % say this was the news they followed most closely .,,The stories accounted for 4 coverage,,Measuring News Interest Percent following each,10 % say they very closely followed news about a series of suicide bombings in Russia ; 3 % say this was the news they followed most closely The stories accounted for 4 % of coverage .
mturk_charts/no_data/two_col/18666.png,"Americans say they tracked news about the newly enacted health care reform law more closely than other major news stories last week , though the health care debate did not dominate coverage as it had during the final votes in Congress late last month . Close to half the public ( 48 % ) followed news about the new health care law most closely last week , dwarfing the 8 % following the other top policy story , the economy , that closely , according to the latest News Interest Index survey conducted by the Pew Research Center for the People & amp ; the Press among 1,016 adults April 1 - 5 . In terms of coverage , economic news rivaled news about health care . The economy made up 10 % of coverage , while health care news made up 9 % .",same,Describe the coverage and viewership of the new health care law.,new_answer,"Americans say they tracked news about the newly enacted health care reform law more closely than other major news stories last week , though the health care debate did not dominate coverage . Close to half the public ( 48 % ) followed news about the new health care law most closely last week . In terms of coverage , health care news made up 9 % .","Americans say they tracked news about the newly enacted health care reform law more closely than other major news stories last week , though the health care debate did not dominate coverage . Close to half the public ( 48 % ) followed news about the new health care law most closely last week . In terms of coverage , health care news made up 9 % .",,,,News Coverage vs. News Interest Health care reform 48 NCAA tournament,"Americans say they tracked news about the newly enacted health care reform law more closely than other major news stories last week , though the health care debate did not dominate coverage . Close to half the public ( 48 % ) followed news about the new health care law most closely last week . In terms of coverage , health care news made up 9 % ."
mturk_charts/no_data/two_col/18450.png,"Israel ’s deadly interception of a flotilla of boats carrying supplies to Gaza attracted far more coverage ( 13 % of the newshole ) but somewhat less public attentiveness . While 22 % say they followed this story very closely , just 4 % say this was the news they followed most closely . A matching number say they followed the National Hockey League ’s Stanley Cup finals most closely ; 7 % say they followed this news very closely . Stanley Cup stories made up less than 1 % of newshole measured by PEJ . Just 1 % says they followed news about the separation of former Vice President Al Gore and his wife , Tipper , more closely than any other story ; 7 % followed this story very closely . Stories about the breakup of the 40 - year marriage accounted for 1 % of coverage .",same,Describe the viewership of the Israel-Gaza conflict.,answer1,"While 22 % say they followed this story very closely , just 4 % say this was the news they followed most closely .","While 22 % say they followed this story very closely , just 4 % say this was the news they followed most closely .",,Israel ’s deadly interception of a flotilla of boats carrying supplies to Gaza attracted far more coverage ( 13 of newshole ) but somewhat less public attentiveness A matching number National Hockey League ’s Stanley Cup finals ; 7,,Measuring News Interest Percent following each,"Israel ’s deadly interception of a flotilla of boats carrying supplies to Gaza attracted far more coverage ( 13 % of the newshole ) but somewhat less public attentiveness . While 22 % say they followed this story very closely , just 4 % say this was the news they followed most closely A matching number say they followed the National Hockey League ’s Stanley Cup finals most closely ; 7 % say they followed this news very closely"
mturk_charts/no_data/two_col/18409.png,"The oil leak continues to dominate news coverage as well . About a third of all coverage ( 34 % ) was devoted to the oil leak , far more than any other story , according to a separate analysis by the Pew Research Center ’s Project for Excellence in Journalism .",same,"Describe the news coverage of the Gulf oil leak, compared to other stories.",answer1,"The oil leak dominated news coverage . About a third of all coverage ( 34 % ) was devoted to the oil leak , far more than any other story .","The oil leak news coverage . About a third of all coverage ( 34 % ) was devoted to the oil leak , far more than any other story .",,continues dominate as well according separate analysis by Pew Research Center ’s Project for Excellence in Journalism,"The oil leak dominated news coverage . About a third of all coverage ( 34 % ) was devoted to the oil leak , far more than any other story .",Comparing News Interest fand News Coverage News Coverage,"The oil leak continues to dominate news coverage as well . About a third of all coverage ( 34 % ) was devoted to the oil leak , far more than any other story , according to a separate analysis by the Pew Research Center ’s Project for Excellence in Journalism ."
mturk_charts/no_data/two_col/18306.png,"Majorities in Germany ( 71 % ) , Britain ( 62 % ) and Spain ( 59 % ) would also support a similar ban in their own countries . In contrast , most Americans would oppose such a measure ; 65 % say they would disapprove of a ban on Muslim women wearing full veils in public places compared with 28 % who say they would approve .",same,How do people in different countries feel about the ban of Muslim women wearing full veils in public places?,same,"Majorities in Germany ( 71 % ) , Britain ( 62 % ) and Spain ( 59 % ) would also support a similar ban in their own countries . In contrast , most Americans would oppose such a measure ; 65 % say they would disapprove of a ban on Muslim women wearing full veils in public places compared with 28 % who say they would approve .","Majorities in Germany ( 71 % ) , Britain ( 62 % ) and Spain ( 59 % ) would also support a similar ban in their own countries . In contrast , most Americans would oppose such a measure ; 65 % say they would disapprove of a ban on Muslim women wearing full veils in public places compared with 28 % who say they would approve .",,,,Ban on Veils That Cover the Whole Face,"Majorities in Germany ( 71 % ) , Britain ( 62 % ) and Spain ( 59 % ) would also support a similar ban in their own countries . In contrast , most Americans would oppose such a measure ; 65 % say they would disapprove of a ban on Muslim women wearing full veils in public places compared with 28 % who say they would approve"
mturk_charts/no_data/two_col/18225.png,"As Pakistani forces continue to battle extremist groups within the country , nearly all Pakistanis describe terrorism as a very big problem . However , they have grown markedly less concerned that extremists might take control of the country . Last year , at a time when the Pakistani military was taking action against Taliban forces in the Swat Valley within 100 miles of the nation ’s capital , 69 % were very or somewhat worried about extremist groups taking control of Pakistan . Today , just 51 % express concern about an extremist takeover .",same,Describe the trend in the proportion of Pakistanis expressing concern about an extremist takeover.,answer1,"they have grown markedly less concerned that extremists might take control of the country . In 2009 , 69 % were very or somewhat worried about extremist groups taking control of Pakistan . In 2010 , just 51 % express concern about an extremist takeover .","they have grown markedly less concerned that extremists might take control of the country . , 69 % were very or somewhat worried about extremist groups taking control of Pakistan . , just 51 % express concern about an extremist takeover .",they have grown markedly less concerned that extremists might take control of the country 69 were very or somewhat worried groups taking control of Pakistan,Today,"they have grown markedly less concerned that extremists might take control of the country . In 2009 , 69 % were very or somewhat worried about extremist groups taking control of Pakistan . In 2010 , just 51 % express concern about an extremist takeover .",Worried About Extremist Groups Taking Control of Pakistan? Very/Somewhat worried Not too/Not at all worried,"Today , just 51 % express concern about an extremist takeover ."
mturk_charts/no_data/two_col/18204.png,"Another troubling aspect of the market downturn identified in the survey was its disproportionate impact on ethnic and racial minorities . When the survey excluded those students who opted to return to school rather than enter the job market , fewer than half of the 2009 minority graduates with undergrad degrees ( 48.6 % ) found full - time jobs compared with 63.9 % of non - minority graduates . That gap of 15.3 % almost tripled from the previous year , when it stood at 5.9 % and represents the biggest such difference in the more than two decades that the University of Georgia has been monitoring this .",same,Describe the trend among minority students who the workforce compared to non-minority students.,answer1,". fewer than half of the 2009 minority graduates with undergrad degrees ( 48.6 % ) found full - time jobs compared with 63.9 % of non - minority graduates . That gap of 15.3 % almost tripled from the previous year , when it stood at 5.9 % .",". fewer than half of the 2009 minority graduates with undergrad degrees ( 48.6 % ) found full - time jobs compared with 63.9 % of non - minority graduates . That gap of 15.3 % almost tripled from the previous year , when it stood at 5.9 % .",fewer than half 2009 minority graduates with undergrad degrees ( 48.6 ) found full - time jobs compared with 63.9 non - minority graduates,Another troubling aspect market downturn identified in survey was its disproportionate impact on ethnic and racial minorities and represents biggest such difference,,Percen tage of Minority and Non-Minority 30 Minority Non- Minority,"Another troubling aspect of the market downturn identified in the survey was its disproportionate impact on ethnic and racial minorities . . That gap of 15.3 % almost tripled from the previous year , when it stood at 5.9 % and represents the biggest such difference"
mturk_charts/no_data/two_col/18029.png,"Views of China are also more positive in Brazil . While a slim majority of Brazilians ( 52 % ) give China high marks , fewer than half in Argentina ( 45 % ) and Mexico ( 39 % ) offer favorable opinions of the Asian superpower .",same,What is the opinion among Brazilians regarding China?,answer1,Views of China are more positive in Brazil . a slim majority of Brazilians ( 52 % ) give China high marks .,Views of China are more positive in Brazil . a slim majority of Brazilians ( 52 % ) give China high marks .,,also While,,Views of China,Views of China are also more positive in Brazil . While a slim majority of Brazilians ( 52 % ) give China high marks
mturk_charts/no_data/two_col/17597.png,"In the follow - up questions on those October surveys , we found that Twitter users are nearly equally divided between those who check the site on a daily basis ( or multiple times per day ) and those who check the site infrequently or never . Just over one - third of Twitter users ( 36 % ) check for material posted by others on a daily basis or multiple times per day — this is roughly comparable to the two in five ( 41 % ) who say they check the site less than every few weeks , or never do so at all . The remaining one - quarter of users say they check the site for updates a few days each week or every few weeks .",same,Describe how often Twitter users check for material posted by others.,same,"Twitter users are nearly equally divided between those who check the site on a daily basis ( or multiple times per day ) and those who check the site infrequently or never . Just over one - third of Twitter users ( 36 % ) check for material posted by others on a daily basis or multiple times per day — this is roughly comparable to the two in five ( 41 % ) who say they check the site less than every few weeks , or never do so at all . The remaining one - quarter of users say they check the site for updates a few days each week or every few weeks .","Twitter users are nearly equally divided between those who check the site on a daily basis ( or multiple times per day ) and those who check the site infrequently or never . Just over one - third of Twitter users ( 36 % ) check for material posted by others on a daily basis or multiple times per day — this is roughly comparable to the two in five ( 41 % ) who say they check the site less than every few weeks , or never do so at all . The remaining one - quarter of users say they check the site for updates a few days each week or every few weeks .",are nearly equally divided between those and those infrequently,,,How often Twitter users check for material posted by others,"Just over one - third of Twitter users ( 36 % ) check for material posted by others on a daily basis or multiple times per day — this is roughly comparable to the two in five ( 41 % ) who say they check the site less than every few weeks , or never do so at all . The remaining one - quarter of users say they check the site for updates a few days each week or every few weeks ."
mturk_charts/no_data/two_col/17546.png,"Agreement on proposed solutions , though , did not share the ubiquity of concern about the size of the deficit . A poll in the summer of 1983 found overwhelming disapproval for raising taxes ( 78 % disapprove , 15 % approve ) and making cuts to entitlement programs such as Social Security and Medicare ( 82 % disapprove , 11 % approve ) in order to address the deficit . By lesser margins , Americans also rejected further cuts to social programs ( 50 % disapprove , 42 % approve ) as a solution . With the Cold War front and center during the Reagan years , the public nevertheless gave its strongest support for any deficit - cutting proposal to cuts in defense spending ( 55 % approve , 35 % disapprove ) .",same,What is the opinion provided by public towards defense spending?,answer1,"the public gave its strongest support for any deficit - cutting proposal to cuts in defense spending ( 55 % approve , 35 % disapprove ) .","the public gave its strongest support for any deficit - cutting proposal to cuts in defense spending ( 55 % approve , 35 % disapprove ) .",,With Cold War front and center during Reagan years nevertheless,,Familiar Choices (and Divisions) on Cutting the Federal Deficit 100,"With the Cold War front and center during the Reagan years , the public nevertheless gave its strongest support for any deficit - cutting proposal to cuts in defense spending ( 55 % approve , 35 % disapprove ) ."
mturk_charts/no_data/two_col/17524.png,"As people have gained more access to computers and cell phones , internet and email usage have also increased . A median of 45 % across the 18 countries for which 2007 trends are available now say they use the internet at least occasionally ; three years ago , when the Pew Global Attitudes Project first asked this question , a median of 35 % said that was the case . The median percentage that sends or receives email at least occasionally has also risen , although not as steeply , from 29 % in 2007 to 34 % in 2010 .",same,What is the trend of e-mail usage from 2007 to 2010?,answer1,The median percentage that sends or receives email at least occasionally has risen from 29 % in 2007 to 34 % in 2010,The median percentage that sends or receives email at least occasionally has risen from 29 % in 2007 to 34 % in 2010,,"also , although not as steeply ,",,Internet and Email Usage Up % Use e-mail,"The median percentage that sends or receives email at least occasionally has also risen , although not as steeply , from 29 % in 2007 to 34 % in 2010"
mturk_charts/no_data/two_col/17189.png,"In views of U.S. priorities for the Middle East , fully 81 % say that preventing the spread of terrorism should be a very important goal of U.S. policy . Large majorities also say that preventing attacks on civilians and keeping oil prices low should be very important goals ( 67 % each ) .",same,Describe the public's opinion about what are the important goals for the U.S. policy in Middle East.,same,"In views of U.S. priorities for the Middle East , fully 81 % say that preventing the spread of terrorism should be a very important goal of U.S. policy . Large majorities also say that preventing attacks on civilians and keeping oil prices low should be very important goals ( 67 % each ) .","In views of U.S. priorities for the Middle East , fully 81 % say that preventing the spread of terrorism should be a very important goal of U.S. policy . Large majorities also say that preventing attacks on civilians and keeping oil prices low should be very important goals ( 67 % each ) .",,,,What Should U.S. Goals in Middle East Be? Preventing attacks on civilians,"In views of U.S. priorities for the Middle East , fully 81 % say that preventing the spread of terrorism should be a very important goal of U.S. policy . Large majorities also say that preventing attacks on civilians and keeping oil prices low should be very important goals ( 67 % each ) ."
mturk_charts/no_data/two_col/17023.png,"Smaller numbers report losing time at work or suffering property damage . A little more than one - in - ten ( 13 % ) claim to have lost time at work due to the earthquake and tsunami , while 10 % blame the disaster for damage to their home or property .",same,What is the public opinion about the loss they felt due to earthquake and tsunami?,answer1,"Small numbers report losing time at work or suffering property damage . A little more than one - in - ten ( 13 % ) claim to have lost time at work due to the earthquake and tsunami , while 10 % blame the disaster for damage to their home or property","Small numbers report losing time at work or suffering property damage . A little more than one - in - ten ( 13 % ) claim to have lost time at work due to the earthquake and tsunami , while 10 % blame the disaster for damage to their home or property",,"Smaller numbers report losing time at work or suffering property damage . A little more than one - in - ten ( 13 % ) claim to have lost time at work due to the earthquake and tsunami , while 10 % blame the disaster for damage to their home or property","Small numbers report losing time at work or suffering property damage . A little more than one - in - ten ( 13 % ) claim to have lost time at work due to the earthquake and tsunami , while 10 % blame the disaster for damage to their home or property","Effect of Earthquake and Tsunami As a result of the earthquake fand tsunami, did you or members of your household Evacuate to safe location ","Smaller numbers report losing time at work or suffering property damage . A little more than one - in - ten ( 13 % ) claim to have lost time at work due to the earthquake and tsunami , while 10 % blame the disaster for damage to their home or property"
mturk_charts/no_data/two_col/16751.png,"The image of the U.S. has rebounded somewhat since the passage of Arizona ’s controversial immigration bill in April 2010 , but it remains far more negative than it was prior to the law ’s enactment . Currently , a slim majority ( 52 % ) of Mexicans hold a favorable view of the U.S. , while 41 % express a negative opinion . A year ago , 56 % had a favorable view of the U.S. , but those who were interviewed before Gov. Jan Brewer signed the Arizona measure into law on April 23 , 2010 , offered far more positive opinions than those interviewed following the law ’s enactment ; 62 % of those interviewed April 14 - 20 , 2010 rated the U.S. favorably , compared with just 44 % of those interviewed May 1 - 6 , 2010 . In 2009 , nearly seven - in - ten Mexicans ( 69 % ) expressed a positive attitude toward the U.S.",same,Describe the Mexicans' view of the U.S before and after Arizona's immigration bill.,answer1,"those who were interviewed before the Arizona measure , offered far more positive opinions than those interviewed following the law ’s enactment ; 62 % of those interviewed rated the U.S. favorably , compared with just 44 % of those interviewed .","those who were interviewed before the Arizona measure , offered far more positive opinions than those interviewed following the law ’s enactment ; 62 % of those interviewed rated the U.S. favorably , compared with just 44 % of those interviewed .",.,A year ago 56 had a favorable view but Gov. Jan Brewer signed into on April 23 2010 April 14 - 20 2010 May 1 - 6 2010,,U.S. Favorability in Mexico Favorable Unfavorable,"A year ago , 56 % had a favorable view of the U.S. , but those who were interviewed before Gov. Jan Brewer signed the Arizona measure into law on April 23 , 2010 , offered far more positive opinions than those interviewed following the law ’s enactment ; 62 % of those interviewed April 14 - 20 , 2010 rated the U.S. favorably , compared with just 44 % of those interviewed May 1 - 6 , 2010"
mturk_charts/no_data/two_col/16720.png,"Across the 18 countries surveyed by Pew in both 2009 and 2011 , the median percentage saying China will replace or already has replaced the U.S. as the world ’s leading superpower increased from 40 % in 2009 to 47 % two years later . Meanwhile , the median percentage saying China will never replace the U.S. fell from 44 % to 36 % .",same,Describe the rend in the opinion of people in various countries about China's leading role vis-a-vis the US.,new_answer,"in both 2009 and 2011 , the median percentage saying China will replace or already has replaced the U.S. as the world ’s leading superpower increased from 40 % in 2009 to 47 % two years later . Meanwhile , the median percentage saying China will never replace the U.S. fell from 44 % to 36 % .","in both 2009 and 2011 , the median percentage saying China will replace or already has replaced the U.S. as the world ’s leading superpower increased from 40 % in 2009 to 47 % two years later . Meanwhile , the median percentage saying China will never replace the U.S. fell from 44 % to 36 % .",,,,Replacing U.S. Has already or will eventually replace U.S Will never replace U.S,"in both 2009 and 2011 , the median percentage saying China will replace or already has replaced the U.S. as the world ’s leading superpower increased from 40 % in 2009 to 47 % two years later . Meanwhile , the median percentage saying China will never replace the U.S. fell from 44 % to 36 % ."
mturk_charts/no_data/two_col/16602.png,"No single story dominated Americans ’ attention . Nearly two - in - ten ( 17 % ) say reports about the condition of the economy was their top story , while 14 % cite news about the candidates for president in 2012 as the story they followed most closely .",same,Describe the proportion of people who closely followed news about that year's presidential candidates.,same,14 % cite news about the candidates for president in 2012 as the story they followed most closely .,14 % cite news about the candidates for president in 2012 as the story they followed most closely .,,,,News Interest Vs. News Coverage News Interest Economy European debt crisis,14 % cite news about the candidates for president in 2012 as the story they followed most closely .
mturk_charts/no_data/two_col/16574.png,"In addition to the Cain allegations , most Americans say they heard at least a little last week about large banks abandoning plans to charge monthly fees for using debit cards to shop ( 46 % a lot , 33 % a little ) . Far fewer had heard about the arrest of four older men in Georgia on charges that they were planning a terror attack involving the poison ricin . Just 8 % had heard a lot about this story , 30 % had heard a little . About six - in - ten ( 61 % ) had heard nothing at all about this .",same,Describe the proportion of the public that heard about the nixing of debit card fees.,new_answer,"most Americans say they heard at least a little last week about large banks abandoning plans to charge monthly fees for using debit cards to shop ( 46 % a lot , 33 % a little ) .","most Americans say they heard at least a little last week about large banks abandoning plans to charge monthly fees for using debit cards to shop ( 46 % a lot , 33 % a little ) .",,,,What People Have Heard About a lot a little Nothing Don't know,"most Americans say they heard at least a little last week about large banks abandoning plans to charge monthly fees for using debit cards to shop ( 46 % a lot , 33 % a little ) ."
mturk_charts/no_data/two_col/16550.png,"Americans also distinguish themselves from Western Europeans on views about the importance of religion . Half of Americans deem religion very important in their lives ; fewer than a quarter in Spain ( 22 % ) , Germany ( 21 % ) , Britain ( 17 % ) and France ( 13 % ) share this view .",same,Describe the proportion of Americans who consider religion very important in their lives compared to Europeans.,same,"Half of Americans deem religion very important in their lives ; fewer than a quarter in Spain ( 22 % ) , Germany ( 21 % ) , Britain ( 17 % ) and France ( 13 % ) share this view .","Half of Americans deem religion very important in their lives ; fewer than a quarter in Spain ( 22 % ) , Germany ( 21 % ) , Britain ( 17 % ) and France ( 13 % ) share this view .",.,,,Importance of Religion % Very important,"Half of Americans deem religion very important in their lives ; fewer than a quarter in Spain ( 22 % ) , Germany ( 21 % ) , Britain ( 17 % ) and France ( 13 % ) share this view"
mturk_charts/no_data/two_col/16511.png,"Large majorities in all three nations believe that elites have prospered over the last two decades , while average citizens have not . In Ukraine , for instance , 95 % think politicians have benefited a great deal or a fair amount from the changes since 1991 , and 76 % say this about business owners . However , just 11 % believe ordinary people have benefited .",same,"For the Ukrainian population, describe the public opinion on which groups benefited most from the 1991 changes.",answer1,"Large majorities in believe that elites have prospered , while average citizens have not . In Ukraine , 95 % think politicians have benefited a great deal or a fair amount from the changes since 1991 , and 76 % say this about business owners . However , just 11 % believe ordinary people have benefited .","Large majorities in believe that elites have prospered , while average citizens have not . In Ukraine , 95 % think politicians have benefited a great deal or a fair amount from the changes since 1991 , and 76 % say this about business owners . However , just 11 % believe ordinary people have benefited .",Large majorities in that elites prospered while average citizens not,for instance,,Since 1991? % Great deal/Fair amount,"In Ukraine , for instance , 95 % think politicians have benefited a great deal or a fair amount from the changes since 1991 , and 76 % say this about business owners . However , just 11 % believe ordinary people have benefited ."
mturk_charts/no_data/two_col/16431.png,"The survey finds that jobs , education and health care are the top issues for Hispanic registered voters as they think about the upcoming presidential election . Half identify jobs as extremely important to them personally , followed closely by education ( 49 % ) and health care ( 45 % ) . These top three reflect the same three issues Hispanic registered voters identified as most important in 2010 ( Lopez , 2010 ) and in 2008 ( Lopez and Minushkin , 2008 ) . One - third ( 33 % ) of Latino registered voters say immigration is extremely important to them personally , statistically unchanged since 2010 . About a third also describes taxes and the federal budget deficit as extremely important issues .",same,Describe are the main issues in an election among Hispanics.,new_answer,"jobs , education and health care are the top issues for Hispanic registered voters . Half identify jobs as extremely important to them personally , followed closely by education ( 49 % ) and health care ( 45 % ) . One - third ( 33 % ) of Latino registered voters say immigration is extremely important to them personally also describes taxes and the federal budget deficit as extremely important issues .","jobs , education and health care are the top issues for Hispanic registered voters . Half identify jobs as extremely important to them personally , followed closely by education ( 49 % ) and health care ( 45 % ) . One - third ( 33 % ) of Latino registered voters say immigration is extremely important to them personally also describes taxes and the federal budget deficit as extremely important issues .",,,,"Figure 5 Top Issues Jobs, among Latino Registered Care (% who say issue is extremely important"") ""","jobs , education and health care are the top issues for Hispanic registered voters . Half identify jobs as extremely important to them personally , followed closely by education ( 49 % ) and health care ( 45 % ) . One - third ( 33 % ) of Latino registered voters say immigration is extremely important to them personally also describes taxes and the federal budget deficit as extremely important issues ."
mturk_charts/no_data/two_col/16362.png,"Fully two - thirds ( 67 % ) of Latinos say they expect their financial situation to improve over the next year , compared with 58 % of the general population who say the same . Also , two - thirds ( 66 % ) of Latinos say they expect their children to eventually enjoy a standard of living that is better than theirs is now . By contrast , just 48 % of the general public says the same .",same,Compare the expectations of Latinos and the general population toward their future financial situation.,answer1,"Fully two - thirds ( 67 % ) of Latinos say they expect their financial situation to improve over the next year , compared with 58 % of the general population who say the same .","Fully two - thirds ( 67 % ) of Latinos say they expect their financial situation to improve over the next year , compared with 58 % of the general population who say the same .",.,,,"Figure 2 Will Your Financial Situa tion Improve fover the Next Year? Notes: N=1,220, 2011 National Survey of Latinos; N=1,521 mber ","Fully two - thirds ( 67 % ) of Latinos say they expect their financial situation to improve over the next year , compared with 58 % of the general population who say the same"
mturk_charts/no_data/two_col/16096.png,"Among respondents in the March 2011 Pew Research Center survey who say they took out college loans and are no longer in school , about half ( 48 % ) report that paying back the loan has made it harder to make ends meet ; 25 % say it has made it harder to buy a home ; 24 % say it has had an impact on the kind of career they are pursuing ; and 7 % say it has delayed their getting married or starting a family .",same,How has student loan repayment affected the borrowers?,answer2,about half ( 48 % ) report that paying back the loan has made it harder to make ends meet ; 25 % say it has made it harder to buy a home ; 24 % say it has had an impact on the kind of career they are pursuing ; and 7 % say it has delayed their getting married or starting a family .,about half ( 48 % ) report that paying back the loan has made it harder to make ends meet ; 25 % say it has made it harder to buy a home ; 24 % say it has had an impact on the kind of career they are pursuing ; and 7 % say it has delayed their getting married or starting a family .,,,,How Student Debt Affects Borrowers % of student borrowers had who say having to pay back student loans had this impacton say having them,about half ( 48 % ) report that paying back the loan has made it harder to make ends meet ; 25 % say it has made it harder to buy a home ; 24 % say it has had an impact on the kind of career they are pursuing ; and 7 % say it has delayed their getting married or starting a family .
mturk_charts/no_data/two_col/16007.png,"A year ago , Japanese were divided over whether the use of nuclear power in Japan should be reduced ( 44 % ) or maintained at its current level ( 46 % ) . Only 8 % said reliance on nuclear power should be increased . Since then , the number who believe Japan should reduce its dependence on nuclear energy has surged to 70 % , while support for maintaining nuclear power use at current levels has fallen to fewer than half that number ( 25 % ) . Just 4 % of Japanese say the country should expand the use of nuclear power .",same,What is the trend in opinion among Japanese about the use of nuclear power since 2011?,answer1,"In 2011 , Japanese were divided over whether the use of nuclear power in Japan should be reduced ( 44 % ) or maintained at its current level ( 46 % ) . Only 8 % said reliance on nuclear power should be increased . In 2012 , the number who believe Japan should reduce its dependence on nuclear energy has surged to 70 % , while support for maintaining nuclear power use at current levels has fallen to fewer than half that number ( 25 % ) . Just 4 % of Japanese say the country should expand the use of nuclear power .","A year ago , Japanese were divided over whether the use of nuclear power in Japan should be reduced ( 44 % ) or maintained at its current level ( 46 % ) . Only 8 % said reliance on nuclear power should be increased . Since then , the number who believe Japan should reduce its dependence on nuclear energy has surged to 70 % , while support for maintaining nuclear power use at current levels has fallen to fewer than half that number ( 25 % ) . Just 4 % of Japanese say the country should expand the use of nuclear power .",,,"In 2011 , Japanese were divided over whether the use of nuclear power in Japan should be reduced ( 44 % ) or maintained at its current level ( 46 % ) . Only 8 % said reliance on nuclear power should be increased . In 2012 , the number who believe Japan should reduce its dependence on nuclear energy has surged to 70 % , while support for maintaining nuclear power use at current levels has fallen to fewer than half that number ( 25 % ) . Just 4 % of Japanese say the country should expand the use of nuclear power .",More Want to Reduce Nuclear Power Should the use of nuclear power in Japan be,"A year ago , Japanese were divided over whether the use of nuclear power in Japan should be reduced ( 44 % ) or maintained at its current level ( 46 % ) . Only 8 % said reliance on nuclear power should be increased . Since then , the number who believe Japan should reduce its dependence on nuclear energy has surged to 70 % , while support for maintaining nuclear power use at current levels has fallen to fewer than half that number ( 25 % ) . Just 4 % of Japanese say the country should expand the use of nuclear power ."
mturk_charts/no_data/two_col/15731.png,"The economy was the public ’s top story last week , outpacing interest in the election and news about events in Afghanistan . Overall , 36 % say they followed news about the condition of the U.S. economy very closely compared with 31 % who very closely followed election news and 18 % who followed the current situation and events in Afghanistan . A week prior , public interest was divided among the economy , Hurricane Isaac and the election . A third ( 33 % ) said the followed news about the economy very closely , 31 % followed news about Hurricane Isaac very closely and 29 % followed news about the candidates for the 2012 presidential election very closely .",same,Describe the trend in the proportion of the American public that closely followed the economy.,new_answer,"The economy was the public ’s top story last week . Overall , 36 % say they followed news about the condition of the U.S. economy very closely . A week prior , public interest was divided among the economy , Hurricane Isaac and the election . A third ( 33 % ) said the followed news about the economy very closely .","The economy was the public ’s top story last week . Overall , 36 % say they followed news about the condition of the U.S. economy very closely . A week prior , public interest was divided among the economy , Hurricane Isaac and the election . A third ( 33 % ) said the followed news about the economy very closely .",,,,"News Interest % following feach story very closely September 7-9 PEW RESEARCH CENTER Sept. 7-9, 2012; Aug. 31-Sept. 3, ","The economy was the public ’s top story last week . Overall , 36 % say they followed news about the condition of the U.S. economy very closely . A week prior , public interest was divided among the economy , Hurricane Isaac and the election . A third ( 33 % ) said the followed news about the economy very closely ."
