img_path,summary,question,answer
mturk_charts/no_data/two_col/9535.png,"For news about politics and government , social media may be for the Millennial generation what local TV is for the Baby Boomer generation . Six - in - ten ( 61 % ) online Millennials say they get political news on Facebook in a given week , a much larger percentage than any other source for news . That ’s a stark contrast to internet - using Baby Boomers , for whom local TV tops the list . These trends also reflect a major shift taking place in the news world , as social networking sites increasingly become an integral part of Americans ’ news experience .",Describe the proportion of Millennials who say they receive political news on Facebook in a given week?,"Six - in - ten ( 61 % ) online Millennials say they get political news on Facebook in a given week , a much larger percentage than any other source for news"
mturk_charts/no_data/two_col/9575.png,"In general , the public rejects by a wide margin the idea of holding U.S. Muslims to increased scrutiny because of their religion . About six - in - ten Americans ( 61 % ) say Muslims living in the United States should not be subject to additional scrutiny solely because of their religion ; 32 % say Muslims should be subject to more scrutiny than people in other religious groups .",Describe the proportion of Americans who say that Muslims living in the United States should not be subjected to additional scrutiny just because of their religion?,About six - in - ten Americans ( 61 % ) say Muslims living in the United States should not be subject to additional scrutiny solely because of their religion
mturk_charts/no_data/two_col/9608.png,"The public is much less certain on other aspects of gaming . Fully 47 % of all adults are unsure if most video games portray minorities poorly , while 40 % are unsure if most video games portray women poorly .",Describe the proportion of adults who are unsure whether most video games portray minorities poorly?,Fully 47 % of all adults are unsure if most video games portray minorities poorly
mturk_charts/no_data/two_col/9612.png,"With the election still close to a year away , Republicans are more likely than Democrats to say they have given at least some thought to the candidates . Currently , 86 % of Republicans say they have given a lot or some thought to the presidential candidates , compared with 75 % of Democrats and 72 % of independents .",Describe the partisan tendency of those who are more likely than Democrats to say they've given the candidates at least a little thought?,"Republicans are more likely than Democrats to say they have given at least some thought to the candidates . Currently , 86 % of Republicans say they have given a lot or some thought to the presidential candidates , compared with 75 % of Democrats and 72 % of independents"
mturk_charts/no_data/two_col/9640.png,"Among women who did not live with their spouse before getting married for the first time , 57 % can expect to still be married after 20 years . For women who lived with their spouse before marriage , the probability of being married for at least 20 years is somewhat lower – 46 % . Whether the couple was engaged when they lived together did n’t make a difference in women ’s chances of long - lasting marriages .",Describe the proportion of women who did not live with their spouse before they were married and for the first time can expect to be married after 20 years?,"Among women who did not live with their spouse before getting married for the first time , 57 % can expect to still be married after 20 years . For women who lived with their spouse before marriage , the probability of being married for at least 20 years is somewhat lower – 46 % . Whether the couple was engaged when they lived together did n’t make a difference in women ’s chances of long - lasting marriages ."
mturk_charts/no_data/two_col/9647.png,"When asked about major national institutions in Venezuela , there is a clear consensus that government - run organizations are having a bad influence on the country . 		 More than six - in - ten say the national government ( 68 % ) , the court system ( 65 % ) and the military ( 63 % ) are having negative influences on the way things are going in Venezuela .",Describe the proportion of Venezuelans that see government entities as a negative influence? ,"More than six - in - ten say the national government ( 68 % ) , the court system ( 65 % ) and the military ( 63 % ) are having negative influences on the way things are going in Venezuela ."
mturk_charts/no_data/two_col/9648.png,"On balance , Venezuelans have an unfavorable view of President Maduro . Two years after being voted into office in a special election following Hugo Chávez ’s death , 		 Maduro receives only a 29 % favorable rating , compared with 68 % voicing an unfavorable view . However , opposition party leaders do not fare much better . Henrique Capriles , the current governor of Miranda and leader of the Justice First party , also receives a low 36 % positive rating , and a majority views him unfavorably ( 56 % ) . Similarly , Leopoldo López , founder of the Popular Will party , receives just a 36 % favorable review from the Venezuelan people , with a majority ( 55 % ) offering a negative review .",What was the approval of Venezuelan President Maduro after the death of Hugo Chávez 2 years?,"Two years after being voted into office in a special election following Hugo Chávez ’s death , Maduro receives only a 29 % favorable rating , compared with 68 % voicing an unfavorable view"
mturk_charts/no_data/two_col/9659.png,"In our new survey examining the public ’s attitudes about government , just 25 % say that , “ on the issues that matter , ” their side has been winning more often than it has been losing . More than twice as many ( 64 % ) say their side loses more often than it wins .","Describe the proportion of the public that says that, “on the issues that matter”, their side has won more often than it has been losing?","In our new survey examining the public ’s attitudes about government , just 25 % say that , “ on the issues that matter , ” their side has been winning more often than it has been losing"
mturk_charts/no_data/two_col/9744.png,"Most Americans say they think of scientists as neither politically liberal nor conservative , according to a Pew Research Center survey . Some 64 % of Americans perceive scientists as neither liberal nor conservative . Another 24 % of adults think scientists are politically liberal and 7 % say scientists are politically conservative . While the perception of scientists as politically liberal outnumbers the share saying scientists are conservative , these perceptions are roughly the same as in a 2009 Pew Research survey .",What is the tendency of Americans about the possible positioning of scientists?,Some 64 % of Americans perceive scientists as neither liberal nor conservative . Another 24 % of adults think scientists are politically liberal and 7 % say scientists are politically conservative
mturk_charts/no_data/two_col/9662.png,"What we found – perhaps not surprisingly – is that , in general , feelings of political “ losing ” are associated with higher levels of anger toward government . Among those who say their side loses more than it wins politically , 27 % are angry at the federal government – three times the percentage among those who feel like their side wins more frequently ( 9 % ) .",Describe the proportion among those who claim that their side loses more than it gains politically over the federal government?,"Among those who say their side loses more than it wins politically , 27 % are angry at the federal government – three times the percentage among those who feel like their side wins more frequently ( 9 % ) ."
mturk_charts/no_data/two_col/9790.png,"The general public is closely divided in its views about the role of religious organizations in scientific policy debates . Overall , half of adults say churches should express their views on policy decisions about scientific issues , while 46 % say churches should keep out of such matters . White evangelical Protestants and black Protestants are more inclined than people in other major religious groups to say churches should express their views on such topics . A majority of those with no religious affiliation say churches should keep out of science policy debates .",What is the public's bias towards the role of religious organizations in science policy debates?,"The general public is closely divided in its views about the role of religious organizations in scientific policy debates . Overall , half of adults say churches should express their views on policy decisions about scientific issues , while 46 % say churches should keep out of such matters . White evangelical Protestants and black Protestants are more inclined than people in other major religious groups to say churches should express their views on such topics . A majority of those with no religious affiliation say churches should keep out of science policy debates ."
mturk_charts/no_data/two_col/9818.png,"On the other side , only 29 % of Turks say they should use force to defend their ally , with around a quarter undecided ( 23 % ) . Because of the relatively high number of undecided people in Turkey on this question , the percentage saying that they should defend a NATO ally is much lower than the 8 country NATO median ( 48 % ) .",What do Turkish people think about using force to defend allies ?,"only 29 % of Turks say they should use force to defend their ally , with around a quarter undecided ( 23 % ) Because of the relatively high number of undecided people in Turkey on this question , the percentage saying that they should defend a NATO ally is much lower than the 8 country NATO median ( 48 %"
mturk_charts/no_data/two_col/9844.png,"But on the contentious issue of the Keystone XL pipeline , which is under ongoing U.S. State Department review , there are differences within Canada as well as between Canadians and Americans . 		 Almost half of Canadians ( 48 % ) oppose building the pipeline , while only 42 % favor it .  		  In the U.S. , however , almost six - in - ten ( 59 % ) approve of the pipeline , according to a November 2014 Pew Research Center poll .",How people in Canada and America supports building Keystone XL pipeline ?,"Almost half of Canadians ( 48 % ) oppose building the pipeline , while only 42 % favor it . In the U.S. , however , almost six - in - ten ( 59 % ) approve of the pipeline , according to a November 2014 Pew Research Center poll ."
mturk_charts/no_data/two_col/9871.png,"Nearly six - in - ten ( 59 % ) Republican and Republican leaning voters say they have an excellent or good impression of their party ’s presidential candidates , which is little changed from May of this year ( 57 % ) . In August 2011 , 49 % of Republican voters viewed the GOP presidential field positively ; in October 2007 , 50 % had a favorable impression of the candidates as a group .",What is the trend in opinions of Republicans on presidential candidates since 2007 ?,"Nearly six - in - ten ( 59 % ) Republican and Republican leaning voters say they have an excellent or good impression of their party ’s presidential candidates , which is little changed from May of this year ( 57 % ) . In August 2011 , 49 % of Republican voters viewed the GOP presidential field positively in October 2007 , 50 % had a favorable impression of the candidates as a group ."
mturk_charts/no_data/two_col/10079.png,"Over the last several years , the Catholic population in the U.S. has shifted somewhat from the Northeast and Midwest toward the South and West regions of the country . Catholics still are more heavily concentrated in the Northeast than are Americans overall ( 26 % vs. 18 % ) . But between 2007 and 2014 , the shares of U.S. Catholics living in the Northeast and Midwest have each fallen by 3 percentage points ( from 29 % to 26 % and from 24 % to 21 % , respectively ) . And the shares living in the South and West have each increased by 3 points ( from 24 % to 27 % and from 23 % to 26 % , respectively ) .",Describe the trend in Catholics distribution between 2007 and 2014 ?,"Catholics still are more heavily concentrated in the Northeast than are Americans overall ( 26 % vs. 18 % ) . But between 2007 and 2014 , the shares of U.S. Catholics living in the Northeast and Midwest have each fallen by 3 percentage points ( from 29 % to 26 % and from 24 % to 21 % , respectively ) . And the shares living in the South and West have each increased by 3 points ( from 24 % to 27 % and from 23 % to 26 % , respectively ) ."
mturk_charts/no_data/two_col/10151.png,"Three of Mexico ’s major political parties tested on the survey receive majority - negative ratings from the public . Peña Nieto ’s PRI gets the highest marks , with a favorability rating of 38 % . Still , a 56 % majority expresses a negative view of the party , up from 47 % last year . Meanwhile , the right - of - center PAN ( 63 % unfavorable ) and social - democratic PRD ( 68 % ) are even more unpopular .",Describe Mexico ’s major political parties public rating trend ?,"Three of Mexico ’s major political parties tested on the survey receive majority - negative ratings from the public . Peña Nieto ’s PRI gets the highest marks , with a favorability rating of 38 % . Still , a 56 % majority expresses a negative view of the party , up from 47 % last year . Meanwhile , the right - of - center PAN ( 63 % unfavorable ) and social - democratic PRD ( 68 % ) are even more unpopular"
mturk_charts/no_data/two_col/10174.png,"Teens who have a close friend were asked to name their most common method of getting in touch with their closest friend . Texting is the number one way all teens get in touch with their closest friends . Some 58 % of teens with smartphones cite texting as the main way they communicate with their closest friend online or by phone , compared with 25 % of teens without smartphone access . On the other hand , non - smartphone - using teens are more likely than those with smartphones to keep in touch with their closest friend via social media . Some 29 % of teens without smartphone access cited social media as their most common online or phone method of communicating with a best friend , compared with 17 % for smartphone users who did so .",Describe how teens communicate through social media with friends with smartphone and without it ?,"Texting is the number one way all teens get in touch with their closest friends . Some 58 % of teens with smartphones cite texting as the main way they communicate with their closest friend online or by phone , compared with 25 % of teens without smartphone access . On the other hand , non - smartphone - using teens are more likely than those with smartphones to keep in touch with their closest friend via social media . Some 29 % of teens without smartphone access cited social media as their most common online or phone method of communicating with a best friend , compared with 17 % for smartphone users who did so"
mturk_charts/no_data/two_col/10209.png,"More than half of teens have made at least one new friend online . Fully 57 % of teenagers have met a new friend over the internet , with nearly three - in - ten teens ( 29 % ) saying they have made more than five friends this way . But most of these relationships remain online , with a majority ( 77 % ) of all teenagers saying they have never met an online friend in person . Social media sites are popular places for teens to make friends online : About two - thirds ( 64 % ) of teens who have met a friend online say they have met new friends via a social networking site . Additionally , a majority of teens say social media platforms have made them feel more connected to their friends ’ lives and feelings . Roughly eight - in - ten social - media - using teens ( 83 % ) say that sites like Facebook or Instagram make them feel more connected to what is happening in their friends ’ lives , while 70 % say these social platforms make them feel more in tune with their friends ’ feelings .",Describe the proportion of teenagers who made one or more friends virtually?,"More than half of teens have made at least one new friend online . Fully 57 % of teenagers have met a new friend over the internet , with nearly three - in - ten teens ( 29 % ) saying they have made more than five friends this way . But most of these relationships remain online , with a majority ( 77 % ) of all teenagers saying they have never met an online friend in person . Social media sites are popular places for teens to make friends online : About two - thirds ( 64 % ) of teens who have met a friend online say they have met new friends via a social networking site . Additionally , a majority of teens say social media platforms have made them feel more connected to their friends ’ lives and feelings . Roughly eight - in - ten social - media - using teens ( 83 % ) say that sites like Facebook or Instagram make them feel more connected to what is happening in their friends ’ lives , while 70 % say these social platforms make them feel more in tune with their friends ’ feelings ."
mturk_charts/no_data/two_col/10224.png,"Viewers tend to turn to The Daily Show primarily for entertainment , rather than in - depth reporting or the latest headlines . Many prominent public figures have been guests on the show , ranging from Academy Award winners , musicians and authors to Supreme Court justices , U.S. presidents , vice presidents and first ladies . Still , the most commonly cited reason viewers watch The Daily Show is for its entertainment value . A 2010 Pew Research Center study on Americans ’ news media habits found that 43 % of regular Daily Show viewers said they mainly turn to the show for entertainment , compared with 24 % who said they watch for views and opinions , 10 % for the latest headlines and just 2 % for in - depth reporting ( 20 % gave some mix or all of the reasons ) .",What is the main reason viewers tend to turn to The Daily Show?,"A 2010 Pew Research Center study on Americans ’ news media habits found that 43 % of regular Daily Show viewers said they mainly turn to the show for entertainment , compared with 24 % who said they watch for views and opinions , 10 % for the latest headlines and just 2 % for in - depth reporting ( 20 % gave some mix or all of the reasons ) ."
mturk_charts/no_data/two_col/10245.png,"Overall , women are more likely to name a family member ( including other family members , such as siblings ) as one of the three people they talk with most about politics ( 85 % , vs. 76 % of men ) . On the other hand , men are more likely to name non - family members ( 79 % , vs. 70 % of women ) , a difference that holds true across all age groups . For example , young men ages 18 - 29 are far more likely than their female counterparts to think of one of their friends as a main discussion partner ( 72 % vs. 58 % ) .",Describe the likeliness of women talking about politics with family members or with non-family members?,"Overall , women are more likely to name a family member ( including other family members , such as siblings ) as one of the three people they talk with most about politics ( 85 % , vs. 76 % of men ) . On the other hand , men are more likely to name non - family members ( 79 % , vs. 70 % of women ) , a difference that holds true across all age groups . For example , young men ages 18 - 29 are far more likely than their female counterparts to think of one of their friends as a main discussion partner ( 72 % vs. 58 % )"
mturk_charts/no_data/two_col/10324.png,"Overall , the public remains skeptical about the prospects of Cuba shifting in a democratic direction but more ( 43 % ) say they think the communist country will become more democratic over the next several years than did so in January ( 32 % ) . About half ( 49 % ) say they expect Cuba to stay about the same as it is now .",Describe the proportion of the public that say that Cuba will become more democratic?,( 43 % ) say they think the communist country will become more democratic over the next several years than did so in January ( 32 % )
mturk_charts/no_data/two_col/10355.png,"Among Greek - language tweets studied , 40 % of the conversation included positive expressions about the EU proposals on the referendum calling for a financial bailout that would likely include new austerity measures , while 33 % was negative and 27 % was neutral . The stakes are high and yet also still unclear – a “ no ” vote could lead to a possible exit from the eurozone or a fresh start for the negotiations .",What is the trend in Greek attitude towards EU Proposals in Twitter Conversations ?,"Among Greek - language tweets studied , 40 % of the conversation included positive expressions about the EU proposals on the referendum calling for a financial bailout that would likely include new austerity measures , while 33 % was negative and 27 % was neutral ."
mturk_charts/no_data/two_col/10365.png,"Americans are supportive of the space program and space exploration . In a 2011 Pew Research survey , 58 % of Americans said it is essential that the U.S. be a world leader in space exploration .",What is the Americans opinion on U.S. space exploration ?,"Americans are supportive of the space program and space exploration . In a 2011 Pew Research survey , 58 % of Americans said it is essential that the U.S. be a world leader in space exploration ."
mturk_charts/no_data/two_col/10368.png,"Americans are optimistic about the future of space exploration . A 2010 survey conducted by Pew Research and Smithsonian magazine found that 63 % of Americans expected astronauts to land on Mars , and 53 % believed that ordinary people would be able to travel in space by 2050 . Some Americans are even more hopeful about the possibilities of space exploration . One - third of Americans predicted in a 2014 Pew Research / Smithsonian survey that humans will have long - term space colonies in the next 50 years .",What is the expectations of Americans about U.S. space explorations ?,"Americans are optimistic about the future of space exploration . A 2010 survey conducted by Pew Research and Smithsonian magazine found that 63 % of Americans expected astronauts to land on Mars , and 53 % believed that ordinary people would be able to travel in space by 2050 . Some Americans are even more hopeful about the possibilities of space exploration . One - third of Americans predicted in a 2014 Pew Research / Smithsonian survey that humans will have long - term space colonies in the next 50 years ."
mturk_charts/no_data/two_col/10509.png,"Russians are split on Eurasian Economic Union membership for Ukraine , and they want the Donbas region of that country to secede . Only 45 % of Russians say Ukraine should join the Eurasian Economic Union ( EEU ) , a supranational body that consists of Russia , Armenia , Belarus and Kazakhstan , with Kyrgyzstan as an acceding state . Four - in - ten Russians are opposed to Ukraine joining the EEU . However , few Russians want Ukraine to join NATO ( 3 % support ) or the European Union ( 14 % ) .",Describe the trend among Russians about Ukraine joining the European Union?,"Only 45 % of Russians say Ukraine should join the Eurasian Economic Union ( EEU ) , a supranational body that consists of Russia , Armenia , Belarus and Kazakhstan , with Kyrgyzstan as an acceding state . Four - in - ten Russians are opposed to Ukraine joining the EEU . However , few Russians want Ukraine to join NATO ( 3 % support ) or the European Union ( 14 % ) ."
mturk_charts/no_data/two_col/10510.png,"In 2013 , a record - high 12 % of newlyweds married someone of a different race , according to a Pew Research Center analysis of census data . ( This share does not take into account the “ interethnic ” marriages between Hispanics and non - Hispanics , which we covered in an earlier report on intermarriage . ) Some racial groups are more likely to intermarry than others . Of the 3.6 million adults who got married in 2013 , 58 % of American Indians , 28 % of Asians , 19 % of blacks and 7 % of whites have a spouse whose race was different from their own .",What has been the trend in the last decade regarding interracial marriages?,"In 2013 , a record - high 12 % of newlyweds married someone of a different race , according to a Pew Research Center analysis of census data ."
mturk_charts/no_data/two_col/10511.png,"For Asians , the gender pattern goes in the opposite direction : Asian women are much more likely than Asian men to marry someone of a different race . Among newlyweds in 2013 , 37 % of Asian women married someone who was not Asian , while 16 % of Asian men married outside of their race . American Indians have the highest interracial marriage rate among all single - race groups . Women are slightly more likely to “ marry out ” than men in this group : 61 % of American Indian female newlyweds married outside their race , compared with 54 % of American Indian male newlyweds .",Compare trends between men and women regarding interracial marriages?,"Among newlyweds in 2013 , 37 % of Asian women married someone who was not Asian , while 16 % of Asian men married outside of their race 61 % of American Indian female newlyweds married outside their race , compared with 54 % of American Indian male newlyweds"
mturk_charts/no_data/two_col/10517.png,"Part of the reason behind the absence of data on this group is the size of the multiracial population – it ’s still relatively small . As you note , we estimate that only about 6.9 % of the adult population has a mixed - race background . And by the Census Bureau ’s definition the share is just 2.1 % . That means even large , nationally representative surveys typically include too few mixed - race adults to analyze , much less contain sufficiently sized samples of individual multiracial groups such as white and black or white and Asian biracial adults .",Describe the proportion of the adult population who has a mixed background?,we estimate that only about 6.9 % of the adult population has a mixed - race background
mturk_charts/no_data/two_col/10525.png,"Russians and Ukrainians disagree on what to do about the regions in eastern Ukraine , where the separatist movement has been the strongest . Ukrainians would like the Luhans’k and Donets’k regions to remain part of Ukraine , either with the same terms as before the conflict ( 51 % ) or with more autonomy from Kyiv ( 33 % ) . But Russians prefer that the region either become independent states ( 35 % ) or part of Russia ( 24 % ) , rather than stay with Ukraine ( 32 % ) .",Describe the trend between Russians and Ukrainians regarding the status of the Luhans’k and Donets’k regions?,"Ukrainians would like the Luhans’k and Donets’k regions to remain part of Ukraine , either with the same terms as before the conflict ( 51 % ) or with more autonomy from Kyiv ( 33 % ) . But Russians prefer that the region either become independent states ( 35 % ) or part of Russia ( 24 % ) , rather than stay with Ukraine ( 32 % ) ."
mturk_charts/no_data/two_col/10546.png,"Asked whether or not the growing world population will be a major problem , 59 % of Americans agreed it will strain the planet ’s natural resources , while 82 % of U.S.-based members of the American Association for the Advancement of Science said the same . Just 17 % of AAAS scientists and 38 % of Americans said population growth wo n’t be a problem because we will find a way to stretch natural resources .",Describe the amount of U.S. adults and AAAS scientists that think population growth won't be a problem ?,Just 17 % of AAAS scientists and 38 % of Americans said population growth wo n’t be a problem because we will find a way to stretch natural resources .
mturk_charts/no_data/two_col/10557.png,"The survey finds that as debate over legal immigration also heats up , the public is split on the best approach for the country . Slightly more say legal immigration into the United States should be decreased ( 31 % ) than increased ( 24 % ) , while a 39 % plurality says legal immigration should be kept at its present level .",What do U.S. public think about Legal Immigration into the U.S. ?,"Slightly more say legal immigration into the United States should be decreased ( 31 % ) than increased ( 24 % ) , while a 39 % plurality says legal immigration should be kept at its present level ."
mturk_charts/no_data/two_col/10587.png,"The more serious forms of harassment are less frequent : 10 % of men and 6 % of women said they had been physically threatened on online platforms and similar shares said they had been harassed for a sustained period of time , stalked or sexually harassed .",Describe the distribution of people that say that they faced physical threat on online platforms ?,"10 % of men and 6 % of women said they had been physically threatened on online platforms and similar shares said they had been harassed for a sustained period of time , stalked or sexually harassed ."
mturk_charts/no_data/two_col/10600.png,"Meanwhile , President Obama ’s plan to delay the withdrawal of some 10,000 U.S. forces from Afghanistan , which he announced in March , draws bipartisan support . Overall , 58 % approve of Obama ’s decision to keep the troops in Afghanistan through the end of this year , while 39 % disapprove . Majorities of Democrats ( 60 % ) , independents ( 59 % ) and Republicans ( 58 % ) approve of Obama ’s decision .",What was the trend among Democrats and Republicans about Obama's decision to keep troops in Afghanistan?,"Majorities of Democrats ( 60 % ) , independents ( 59 % ) and Republicans ( 58 % ) approve of Obama ’s decision ."
mturk_charts/no_data/two_col/10620.png,"The day will be an intensely personal experience for many veterans of the Iraq and Afghanistan conflicts — about half ( 47 % ) said that they served with a comrade that had been killed , according to a Pew Research Center survey of veterans conducted in 2011 . That number rises to 62 % among soldiers who were in combat .",Describe the proportion of Iraq and Afghanistan conflict veterans that served with a comrade who had been killed until 2011?,"about half ( 47 % ) said that they served with a comrade that had been killed , according to a Pew Research Center survey of veterans conducted in 2011 . That number rises to 62 % among soldiers who were in combat ."
mturk_charts/no_data/two_col/10715.png,"According to a new Pew Research Center survey conducted in association with the Bertelsmann Foundation , a majority of Germans ( 57 % ) believe it is more important for Germany to have strong ties with the United States than with Russia . Just 15 % prefer strong ties with Russia , and another 21 % volunteer that it is best to have an equally close relationship with both .",Do Germans in general prefer to have stronger ties with the United States or Russia?,", a majority of Germans ( 57 % ) believe it is more important for Germany to have strong ties with the United States than with Russia . Just 15 % prefer strong ties with Russia , and another 21 % volunteer that it is best to have an equally close relationship with both ."
mturk_charts/no_data/two_col/10772.png,"Over the past three decades , the share of wage and salary workers in the United States who belong to labor unions has fallen by about half . The public expresses mixed views of the impact of the long - term decline in union membership on the country : 45 % say this has been mostly a bad thing , while 43 % see it as mostly a good thing .",What is the opinion of the public about the decline in union membership ?,"The public expresses mixed views of the impact of the long - term decline in union membership on the country : 45 % say this has been mostly a bad thing , while 43 % see it as mostly a good thing ."
mturk_charts/no_data/two_col/10812.png,"The latest national survey by the Pew Research Center , conducted Mar. 25 - 29 among 1,500 adults , finds widespread doubts about how the death penalty is applied and whether it deters serious crime . Yet a majority ( 63 % ) says that when someone commits a crime like murder , the death penalty is morally justified ; just 31 % say it is morally wrong , even in cases of murder .",What is the opinion of the public about death penalty ?,"The latest national survey by the Pew Research Center , conducted Mar. 25 - 29 among 1,500 adults , finds widespread doubts about how the death penalty is applied and whether it deters serious crime . Yet a majority ( 63 % ) says that when someone commits a crime like murder , the death penalty is morally justified ; just 31 % say it is morally wrong , even in cases of murder ."
mturk_charts/no_data/two_col/10911.png,"About half of the public ( 51 % ) express unfavorable views of Speaker of the House John Boehner , while 22 % have a favorable opinion of him ( 26 % hold no opinion ) . A smaller share of the public has an opinion of Senate Majority Leader McConnell ; however , about as many rate him favorably as Boehner ( 23 % ) and fewer ( 38 % ) have an unfavorable opinion of him ( 39 % have no opinion ) .",What is the opinion of the public about Speaker of the House John Boehner ?,"About half of the public ( 51 % ) express unfavorable views of Speaker of the House John Boehner , while 22 % have a favorable opinion of him ( 26 % hold no opinion )"
mturk_charts/no_data/two_col/10918.png,"When it comes to parenting , dads are harder on themselves than moms are , especially dads who say they do n’t spend enough time with their children . Among working dads who say they spend too little time with their kids , only 49 % say they are doing an excellent or good job as a parent . In contrast , among dads who say they spend the right amount of time with their kids , 81 % give themselves high marks for their parenting .","What do the working dads, who spend too little time with kids say about themselves as parents ?","Among working dads who say they spend too little time with their kids , only 49 % say they are doing an excellent or good job as a parent"
mturk_charts/no_data/two_col/10930.png,"Highly educated women are more likely to work during the pregnancy preceding their first birth than less educated women . The latest data indicate that 87 % of women with a bachelor ’s degree or higher worked while pregnant with their first child . By contrast , just 28 % of women without a high school diploma worked while pregnant with their first child , a disparity that parallels full - time employment rates by educational attainment more broadly .","What is the trend in educated women who are working, during pregnancy with their first child ?",Highly educated women are more likely to work during the pregnancy preceding their first birth than less educated women The latest data indicate that 87 % of women with a bachelor ’s degree or higher worked while pregnant with their first child
mturk_charts/no_data/two_col/10943.png,"A new Indiana religious freedom law has sparked national debate since Gov. Mike Pence signed it last week . While its supporters say it strengthens protection of religious liberty , critics have argued that it could provide legal cover for businesses to discriminate , such as a florist or caterer who may not want to provide services for a same - sex wedding because of religious objections . A Pew Research Center survey last year found a U.S. public divided over these types of issues . The survey asked Americans whether businesses that provide wedding services should be allowed to refuse service to same - sex couples on religious grounds , or whether they should be required to provide services . Roughly equal shares of U.S. adults answered the question each way , with 49 % saying businesses should be required to serve same - sex weddings , and 47 % saying businesses should be permitted to refuse service due to religious objections .",What is the opinion of business providers about providing service to same-sex weddings ?,Roughly equal shares of U.S. adults answered the question each way with 49 % saying businesses should be required to serve same sex weddings and 47 % saying businesses should be permitted to refuse service due to religious objections .
mturk_charts/no_data/two_col/10967.png,"When those who cite multiple frustrations with the tax system are asked what bothers them most , a similar hierarchy of concerns is evident : About a quarter of the public ( 28 % ) says they are most bothered by the feeling that corporations do not pay their fair share and 25 % say the same about wealthy people not paying their fair share . Fewer ( 19 % ) point to the complexity of the tax system , while much smaller percentages cite the amount they pay in taxes ( 7 % ) and the feeling that the poor do n’t pay their fair share ( 4 % ) . The national survey by the Pew Research Center , conducted Feb. 18 - 22 among 1,504 adults , finds that about half ( 53 % ) say they pay about the right amount in taxes , considering what they get from the federal government ; fewer ( 40 % ) feel like they pay more than their fair share in taxes . Just 4 % say they pay less than their fair share of taxes . These views have changed little since December 2011 .",What is the taxpayers opinion on paying the amount of tax they pay to the government ?,"About a quarter of the public ( 28 % ) says they are most bothered by the feeling that corporations do not pay their fair share and 25 % say the same about wealthy people not paying their fair share . Fewer ( 19 % ) point to the complexity of the tax system , while much smaller percentages cite the amount they pay in taxes ( 7 % ) and the feeling that the poor do n’t pay their fair share ( 4 % ) . The national survey by the Pew Research Center , conducted Feb. 18 - 22 among 1,504 adults , finds that about half ( 53 % ) say they pay about the right amount in taxes , considering what they get from the federal government ; fewer ( 40 % ) feel like they pay more than their fair share in taxes . Just 4 % say they pay less than their fair share of taxes . These views have changed little since December 2011 ."
mturk_charts/no_data/two_col/11003.png,"One reason mothers are more likely than fathers to say it ’s harder to get ahead in the workplace may be that women are much more likely than men to experience a variety of family - related career interruptions . About four - in - ten working mothers ( 42 % ) say that at some point in their working life , they had reduced their hours in order to care for a child or other family member , while just 28 % of working fathers say they had done the same ; almost as many working mothers ( 39 % ) say they had taken a significant amount of time off from work for one of these reasons , compared with about a quarter ( 24 % ) of working fathers . And mothers are more likely than fathers to say they quit their job at some point for family reasons , by 27 % to 10 % .",What is the opinion of working mothers and fathers about family - related career interruptions ?,"About four - in - ten working mothers ( 42 % ) say that at some point in their working life , they had reduced their hours in order to care for a child or other family member , while just 28 % of working fathers say they had done the same ; almost as many working mothers ( 39 % ) say they had taken a significant amount of time off from work for one of these reasons , compared with about a quarter ( 24 % ) of working fathers . And mothers are more likely than fathers to say they quit their job at some point for family reasons , by 27 % to 10 % ."
mturk_charts/no_data/two_col/11017.png,"Economic System Still Seen at Risk . Most Americans continue to think the U.S. economic system is still vulnerable to the type of crisis that devastated the economy in the fall of 2008 . Currently , 63 % say the economic system is no more secure today than it was before the 2008 financial crisis , while only about a third of Americans ( 34 % ) say it is more secure . These attitudes are virtually unchanged from two years ago .",What is the opinion of Americans about the security of U.S. economic system ?,"Most Americans continue to think the U.S. economic system is still vulnerable to the type of crisis that devastated the economy in the fall of 2008 . Currently , 63 % say the economic system is no more secure today than it was before the 2008 financial crisis , while only about a third of Americans ( 34 % ) say it is more secure"
mturk_charts/no_data/two_col/11050.png,"President Obama ’s job approval has ticked up in recent months , to 48 % currently , and his rating dwarfs the 26 % approval measure for the leaders of the new Republican Congress . Yet the public is divided over whether Obama or Republican congressional leaders should take the lead in solving the nation ’s problems : 40 % say Obama while 38 % say GOP leaders . That is virtually unchanged from a few days after the midterm elections in November . The latest national survey by the Pew Research Center , conducted Feb. 18 - 22 , 2015 among 1,504 adults , finds that both parties are viewed by majorities as having strong principles . Somewhat more say this about the GOP ( 63 % ) than the Democratic Party ( 57 % ) .",What is the public's opinion on who should take lead in solving nation's problem ?,Yet the public is divided over whether Obama or Republican congressional leaders should take the lead in solving the nation ’s problems : 40 % say Obama while 38 % say GOP leaders
mturk_charts/no_data/two_col/11069.png,"The survey also finds that the current U.S. government policy of banning the payment of ransom money for hostages held by terrorist groups has widespread approval . Though the policy has come under some recent criticism , 70 % approve of the current U.S. government policy while just 25 % disapprove .",What is the public's opinion on banning ransom money for hostages held by terrorist groups ?,"The survey also finds that the current U.S. government policy of banning the payment of ransom money for hostages held by terrorist groups has widespread approval . Though the policy has come under some recent criticism , 70 % approve of the current U.S. government policy while just 25 % disapprove"
