img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data/multi_col/3632.png,"Money sent by immigrants to their home countries in sub - Saharan Africa reached a record $ 41 billion in 2017 . This represents a 10 % jump in remittances from the previous year , the largest annual growth for any world region , according to a Pew Research Center analysis of World Bank data . The increase follows a decline in remittances to sub - Saharan Africa in 2016 , when the region saw a 9 % decrease over the previous year , by far the largest regional drop in the world .",same,Describe the growth in the money sent by immigrants to sub Saharan Africa,answer1,Money sent by immigrants to their home countries in sub - Saharan Africa reached a record $ 41 billion in 2017 . This represents a 10 % jump in remittances from the previous year the largest annual growth for any world region,Money sent by immigrants to their home countries in sub - Saharan Africa reached a record $ 41 billion in 2017 . This represents a 10 % jump in remittances from the previous year the largest annual growth for any world region,,,,"Remittances to sub-Saharan Africa region grew the most in 2017 % growth of remittance inflows, by world region Sub-Saharan Africa 10%",Money sent by immigrants to their home countries in sub - Saharan Africa reached a record $ 41 billion in 2017 . This represents a 10 % jump in remittances from the previous year the largest annual growth for any world region
mturk_charts/no_data/multi_col/3628.png,"Six - in - ten or more Indonesians say they are likely to take political action on a range of issues , but most say they have never actually participated in civic activities . About two - thirds ( 66 % ) said they would take action such as contacting an election official or participating in demonstrations when it comes to poor quality schools or health care . Roughly as many ( 65 % ) said they would do so if the issue was poverty , and 62 % said they would engage in political activity in support of freedom of speech .",same,How willing are Indonesians to political acting?,answer1,"Six - in - ten or more Indonesians say they are likely to take political action on a range of issues , but most say they have never actually participated in civic activities . About two - thirds ( 66 % ) said they would take action such as contacting an election official or participating in demonstrations when it comes to poor quality schools or health care . Roughly as many ( 65 % ) said they would do so if the issue was poverty , and 62 % said they would engage in political activity in support of freedom of speech","Six - in - ten or more Indonesians say they are likely to take political action on a range of issues , but most say they have never actually participated in civic activities . About two - thirds ( 66 % ) said they would take action such as contacting an election official or participating in demonstrations when it comes to poor quality schools or health care . Roughly as many ( 65 % ) said they would do so if the issue was poverty , and 62 % said they would engage in political activity in support of freedom of speech",,,,"Many say they are likely to take political action on education, poverty, health care","Six - in - ten or more Indonesians say they are likely to take political action on a range of issues , but most say they have never actually participated in civic activities . About two - thirds ( 66 % ) said they would take action such as contacting an election official or participating in demonstrations when it comes to poor quality schools or health care . Roughly as many ( 65 % ) said they would do so if the issue was poverty , and 62 % said they would engage in political activity in support of freedom of speech"
mturk_charts/no_data/multi_col/3619.png,"Overall , about six - in - ten Americans say they are bothered “ a lot ” by the feeling that some corporations ( 62 % ) and wealthy people ( 60 % ) do not pay their fair share in taxes . Fewer American express strong concerns about the complexity of the tax system ( 39 % say they are bothered a lot by this ) , the amount they pay in taxes ( 27 % ) and whether poor people pay their fair share in taxes ( 16 % ) .",same,What do Americans think about tax the richest?,answer2,"Overall , about six - in - ten Americans say they are bothered “ a lot ” by the feeling that some corporations ( 62 % ) and wealthy people ( 60 % ) do not pay their fair share in taxes","Overall , about six - in - ten Americans say they are bothered “ a lot ” by the feeling that some corporations ( 62 % ) and wealthy people ( 60 % ) do not pay their fair share in taxes",,,,Top tax frustrations: Feeling that some corporations and wealthy people don’t pay their fair share,"Overall , about six - in - ten Americans say they are bothered “ a lot ” by the feeling that some corporations ( 62 % ) and wealthy people ( 60 % ) do not pay their fair share in taxes"
mturk_charts/no_data/multi_col/3618.png,"About seven - in - ten Republicans ( 71 % ) approve of the tax law , including 43 % who strongly approve . Early last year , about the same share of Republicans approved of the tax law ( 75 % ) , but a majority ( 57 % ) strongly approved .",same,How do Republicans see tax law?,answer1,"About seven - in - ten Republicans ( 71 % ) approve of the tax law , including 43 % who strongly approve . Early last year , about the same share of Republicans approved of the tax law ( 75 % ) , but a majority ( 57 % ) strongly approved","About seven - in - ten Republicans ( 71 % ) approve of the tax law , including 43 % who strongly approve . Early last year , about the same share of Republicans approved of the tax law ( 75 % ) , but a majority ( 57 % ) strongly approved",,,,Overall views of tax law little changed; fewer Republicans ‘strongly approve’,"About seven - in - ten Republicans ( 71 % ) approve of the tax law , including 43 % who strongly approve . Early last year , about the same share of Republicans approved of the tax law ( 75 % ) , but a majority ( 57 % ) strongly approved"
mturk_charts/no_data/multi_col/3616.png,"With a median age of 36 , Buddhists are older than the world ’s overall population , which has a median age of 30 , according to estimates as of 2015 . They also are older than people in other major religious groups , such as Muslims ( median of 24 ) , Hindus ( median of 27 ) and Christians ( median of 30 ) . Religiously unaffiliated adults have the same median age as Buddhists ( 36 ) .",same,Compare median Buddhists ages to the world?,new_answer,"With a median age of 36 , Buddhists are older than the world 's overall population , which has a median age of 30 , according to estimates as of 2015 .","With a median age of 36 , Buddhists are older than the world 's overall population , which has a median age of 30 , according to estimates as of 2015 .",", which has a median age of 30 , according to estimates as of 2015 .",,,Buddhists older than world's overall population,"With a median age of 36 , Buddhists are older than the world 's overall population , which has a median age of 30 , according to estimates as of 2015 ."
mturk_charts/no_data/multi_col/3613.png,"Americans are divided over whose responsibility it is to take care of displaced workers in the event of far - reaching job automation . Half of U.S. adults said that in the event that robots and computers are capable of doing many human jobs , it is the government ’s obligation to take care of displaced workers , even if it means raising taxes substantially , according to the 2017 survey . A nearly identical share ( 49 % ) said that obligation should fall on the individual , even if machines have already taken many human jobs .",same,"What proportion of Americans said that if robots and computers are capable of doing a lot of human work, it is the government's obligation to take care of displaced workers, even if it means substantially raising taxes?",answer1,"Half of U.S. adults said that in the event that robots and computers are capable of doing many human jobs , it is the government ’s obligation to take care of displaced workers , even if it means raising taxes substantially","Half of U.S. adults said that in the event that robots and computers are capable of doing many human jobs , it is the government ’s obligation to take care of displaced workers , even if it means raising taxes substantially",,,,Partisan split on government's duty to help workers displaced by machines,"Half of U.S. adults said that in the event that robots and computers are capable of doing many human jobs , it is the government ’s obligation to take care of displaced workers , even if it means raising taxes substantially"
mturk_charts/no_data/multi_col/3610.png,"Americans think automation will likely disrupt a number of professions – but they are less likely to foresee an impact on their own jobs . In the Center ’s 2017 survey , around three - quarters of U.S. adults ( 77 % ) said it was very or somewhat likely that fast food workers would be replaced by robots or computers in their lifetimes , while about two - thirds ( 65 % ) said the same about insurance claims processors . Around half said automation would replace the jobs of software engineers and legal clerks , while smaller shares said it would affect construction workers , teachers or nurses . Three - in - ten Americans said their own jobs would become automated in their lifetimes . ( A slightly different question was asked in the 2018 survey . )",same,Describe what most Americans think about replacing robots with for food workers?,new_answer,around three - quarters of U.S. adults ( 77 % ) said it was very or somewhat likely that fast food workers would be replaced by robots or computers in their lifetimes,around three - quarters of U.S. adults ( 77 % ) said it was very or somewhat likely that fast food workers would be replaced by robots or computers in their lifetimes,,,,Americans view certain professions as being at greater risk of automation than others,around three - quarters of U.S. adults ( 77 % ) said it was very or somewhat likely that fast food workers would be replaced by robots or computers in their lifetimes
mturk_charts/no_data/multi_col/3611.png,"Young adults and part - time workers are especially likely to have been personally affected by workforce automation . In 2017 , 13 % of those ages 18 to 24 had either lost a job or had pay or hours reduced because their employers replaced their positions with a machine , robot or computer program . That compares with slightly smaller shares of those ages 30 and older . Those employed part time were also slightly more likely than those employed full time ( 11 % vs. 5 % ) to cite these personal impacts from automation .",same,"In 2017, what proportion of people aged 18 to 24 lost their jobs or had reduced wages or hours because their employers replaced their jobs with a machine?",answer1,"In 2017 , 13 % of those ages 18 to 24 had either lost a job or had pay or hours reduced because their employers replaced their positions with a machine , robot or computer program","In 2017 , 13 % of those ages 18 to 24 had either lost a job or had pay or hours reduced because their employers replaced their positions with a machine , robot or computer program",,,,Young adults especially likely to have been impacted by workforce automation,"In 2017 , 13 % of those ages 18 to 24 had either lost a job or had pay or hours reduced because their employers replaced their positions with a machine , robot or computer program"
mturk_charts/no_data/multi_col/3609.png,"When it comes to workplace automation that has already occurred , Americans are more likely to say it has hurt U.S. workers than helped them . Around half of U.S. adults ( 48 % ) say job automation through new technology in the workplace has mostly hurt American workers , while just 22 % say it has generally helped , according to the 2018 survey . About three - in - ten ( 28 % ) say these advances have neither helped nor hurt U.S. workers .",same,Describe the proportion of Americans who say that automation of work through new technologies in the workplace has primarily harmed American workers?,answer1,Around half of U.S. adults ( 48 % ) say job automation through new technology in the workplace has mostly hurt American workers,Around half of U.S. adults ( 48 % ) say job automation through new technology in the workplace has mostly hurt American workers,,,,"On balance, public says automation has done more harm than good for U.S. workers",Around half of U.S. adults ( 48 % ) say job automation through new technology in the workplace has mostly hurt American workers
mturk_charts/no_data/multi_col/3608.png,"The U.S. public generally anticipates more negative than positive effects from widespread job automation . Around three - quarters of Americans ( 76 % ) say inequality between the rich and the poor would increase if robots and computers perform most of the jobs currently being done by humans by 2050 . Only a third ( 33 % ) believe it ’s likely that this kind of widespread automation would create many new , better - paying jobs for humans .",same,Explain the trend among Americans about the consequences of automation of services?,answer1,"Around three - quarters of Americans ( 76 % ) say inequality between the rich and the poor would increase if robots and computers perform most of the jobs currently being done by humans by 2050 . Only a third ( 33 % ) believe it ’s likely that this kind of widespread automation would create many new , better - paying jobs for humans .","Around three - quarters of Americans ( 76 % ) say inequality between the rich and the poor would increase if robots and computers perform most of the jobs currently being done by humans by 2050 . Only a third ( 33 % ) believe it ’s likely that this kind of widespread automation would create many new , better - paying jobs for humans .",,,,Most say workplace automation will lead to more economic inequality,"Around three - quarters of Americans ( 76 % ) say inequality between the rich and the poor would increase if robots and computers perform most of the jobs currently being done by humans by 2050 . Only a third ( 33 % ) believe it ’s likely that this kind of widespread automation would create many new , better - paying jobs for humans ."
mturk_charts/no_data/multi_col/3607.png,"Most Americans anticipate widespread job automation in the coming decades . About eight - in - ten U.S. adults ( 82 % ) say that by 2050 , robots and computers will definitely or probably do much of the work currently done by humans , according to a December 2018 Pew Research Center survey . A smaller share of employed adults ( 37 % ) say robots or computers will do the type of work they do by 2050 . In a May 2017 Pew Research Center survey , around four - in - ten U.S. adults said an automated future would make the economy more efficient , let people focus on the most fulfilling aspects of their jobs or allow them to focus less on work and more on what really matters to them in life . In each instance , a majority of the public said these positive outcomes are unlikely .",same,What American adults thinks about robots doing human work in the future?,answer1,"About eight - in - ten U.S. adults ( 82 % ) say that by 2050 , robots and computers will definitely or probably do much of the work currently done by humans","About eight - in - ten U.S. adults ( 82 % ) say that by 2050 , robots and computers will definitely or probably do much of the work currently done by humans",,,,"Public says robots will take over much of the work done by humans, but most workers don't think it will affect their own type of work % saying, within the next 30 years, each of the following","About eight - in - ten U.S. adults ( 82 % ) say that by 2050 , robots and computers will definitely or probably do much of the work currently done by humans"
mturk_charts/no_data/multi_col/3599.png,"When it comes to whether it ’s acceptable for a black person to use the N - word , about four - in - ten adults ( 38 % ) say they personally find it never acceptable . This includes similar shares of whites and blacks .",same,What black people think about using the N - word?,answer1,about four - in - ten adults ( 38 % ) say they personally find it never acceptable,about four - in - ten adults ( 38 % ) say they personally find it never acceptable,,,,Black and white adults have similar views on use of the N-word,about four - in - ten adults ( 38 % ) say they personally find it never acceptable
mturk_charts/no_data/multi_col/3598.png,"About six - in - ten adults ( 59 % ) say being white helps a person ’s ability to get ahead in our country these days . Meanwhile , about half or more say being black or Hispanic puts people at a disadvantage . The public is more divided over the impact of being Asian or Native American on a person ’s ability to get ahead .",same,Compare what white and black people thinks about their advantages in the country?,new_answer,"About six - in - ten adults ( 59 % ) say being white helps a person 's ability to get ahead in our country these days . Meanwhile , about half or more say being black or Hispanic puts people at a disadvantage","About six - in - ten adults ( 59 % ) say being white helps a person ’s ability to get ahead in our country these days . Meanwhile , about half or more say being black or Hispanic puts people at a disadvantage",,,,"Majorities say being black is a disadvantage, being white is an advantage in our society","About six - in - ten adults ( 59 % ) say being white helps a person ’s ability to get ahead in our country these days . Meanwhile , about half or more say being black or Hispanic puts people at a disadvantage"
mturk_charts/no_data/multi_col/3596.png,"A plurality of Americans ( 45 % ) say the country has n’t gone far enough in giving black people equal rights with whites , while 39 % say it ’s been about right and 15 % say we ’ve gone too far . Black adults are by far the most likely to say the country has n’t gone far enough – 78 % say this , compared with 37 % of whites and 48 % of Hispanics . Among whites , there is a vast party divide on this issue . While 64 % of white Democrats and Democratic - leaning independents say the country has n’t gone far enough in giving blacks equal rights with whites , only 15 % of Republicans and Republican leaners say the same . About a third of white Republicans ( 31 % ) say the country has gone too far , compared with 5 % of white Democrats .",same,What are the American perceptions on race and equality?,answer2,"A plurality of Americans ( 45 % ) say the country has n’t gone far enough in giving black people equal rights with whites , while 39 % say it ’s been about right and 15 % say we ’ve gone too far . Black adults are by far the most likely to say the country has n’t gone far enough – 78 % say this , compared with 37 % of whites and 48 % of Hispanics .","A plurality of Americans ( 45 % ) say the country has n’t gone far enough in giving black people equal rights with whites , while 39 % say it ’s been about right and 15 % say we ’ve gone too far . Black adults are by far the most likely to say the country has n’t gone far enough – 78 % say this , compared with 37 % of whites and 48 % of Hispanics .",,,,About eight-in-ten blacks say Americans haven't gone far enough in giving blacks equal rights with whites,"A plurality of Americans ( 45 % ) say the country has n’t gone far enough in giving black people equal rights with whites , while 39 % say it ’s been about right and 15 % say we ’ve gone too far . Black adults are by far the most likely to say the country has n’t gone far enough – 78 % say this , compared with 37 % of whites and 48 % of Hispanics ."
mturk_charts/no_data/multi_col/3573.png,"As in the past , there is extensive public support for increasing federal funding for veterans benefits and education ( 72 % each ) . About six - in - ten ( 62 % ) support more government spending for rebuilding the nation ’s highways , bridges and roads , while 55 % each favor more funding for Medicare and environmental protection .",same,What are the public views on federal spending?,answer2,"there is extensive public support for increasing federal funding for veterans benefits and education ( 72 % each ) About six - in - ten ( 62 % ) support more government spending for rebuilding the nation ’s highways , bridges and roads , while 55 % each favor more funding for Medicare and environmental protection","there is extensive public support for increasing federal funding for veterans benefits and education ( 72 % each ) About six - in - ten ( 62 % ) support more government spending for rebuilding the nation ’s highways , bridges and roads , while 55 % each favor more funding for Medicare and environmental protection",,,,"Majorities favor increased spending for education, veterans, infrastructure, other govt. programs ","there is extensive public support for increasing federal funding for veterans benefits and education ( 72 % each ) About six - in - ten ( 62 % ) support more government spending for rebuilding the nation ’s highways , bridges and roads , while 55 % each favor more funding for Medicare and environmental protection"
mturk_charts/no_data/multi_col/3565.png,"Residents in the three types of communities also differ on how important they think the internet is for getting local news . Urban residents are more digitally focused in their local news habits , placing greater emphasis on the internet for local news . About four - in - ten urban residents ( 37 % ) say the internet is their most important source of local news , compared with 32 % in suburban areas and 26 % of those in rural areas . They are also more likely than rural residents to often get news from websites and apps ( 29 % for urban vs. 23 % for rural , along with 27 % of suburban residents ) .",same,How reliable do Americans consider online news sources?,answer2,"About four - in - ten urban residents ( 37 % ) say the internet is their most important source of local news , compared with 32 % in suburban areas and 26 % of those in rural areas . They are also more likely than rural residents to often get news from websites and apps ( 29 % for urban vs. 23 % for rural , along with 27 % of suburban residents )","About four - in - ten urban residents ( 37 % ) say the internet is their most important source of local news , compared with 32 % in suburban areas and 26 % of those in rural areas . They are also more likely than rural residents to often get news from websites and apps ( 29 % for urban vs. 23 % for rural , along with 27 % of suburban residents )",,,,Urban residents more likely to rely on online sources for local news,"About four - in - ten urban residents ( 37 % ) say the internet is their most important source of local news , compared with 32 % in suburban areas and 26 % of those in rural areas . They are also more likely than rural residents to often get news from websites and apps ( 29 % for urban vs. 23 % for rural , along with 27 % of suburban residents )"
mturk_charts/no_data/multi_col/3563.png,"Roughly six - in - ten self - described urban residents ( 62 % ) say their local news media mainly cover the area they live in , while a majority of those who describe themselves as rural residents ( 57 % ) say the opposite is true – their local news media mostly cover some other area , a concern raised by many journalism watchers following newsroom cutbacks and media consolidation . Self - described suburbanites are more evenly split , according to the survey conducted Oct. 15 - Nov. 8 , 2018 , among nearly 35,000 U.S. adults .",same,Compare how urban and rural residents perceive their local news coverage.,answer1,"Roughly six - in - ten self - described urban residents ( 62 % ) say their local news media mainly cover the area they live in , while a majority of those who describe themselves as rural residents ( 57 % ) say the opposite is true – their local news media mostly cover some other area","Roughly six - in - ten self - described urban residents ( 62 % ) say their local news media mainly cover the area they live in , while a majority of those who describe themselves as rural residents ( 57 % ) say the opposite is true – their local news media mostly cover some other area",,,,"Urban residents' local news media more likely to cover their areas, have a lot of influence","Roughly six - in - ten self - described urban residents ( 62 % ) say their local news media mainly cover the area they live in , while a majority of those who describe themselves as rural residents ( 57 % ) say the opposite is true – their local news media mostly cover some other area"
mturk_charts/no_data/multi_col/3561.png,"While majorities of both men and women say there is at least some discrimination against women , this view is more widely held among women ( 76 % ) than it is among men ( 62 % ) . Both men and women are substantially less likely to see discrimination against men . Men are slightly more likely than women to say there is a lot or some discrimination against men ( 43 % of men , 36 % of women ) . Within partisan groups there are no gender gaps in views about discrimination against men : About half of Republican men ( 51 % ) and a similar share of GOP women ( 44 % ) say that there is at least some discrimination against men . Both Democratic men ( 29 % ) and Democratic women ( 26 % ) are much less likely say this . In views of discrimination against women , fairly comparable shares of Republican women ( 58 % ) and men ( 47 % ) say women face at least some discrimination . Democrats – both women ( 86 % ) and men ( 81 % ) – are far more likely than Republicans to see discrimination against women . However , a greater share of Democratic women ( 51 % ) than Democratic men ( 35 % ) say women face “ a lot ” of discrimination in our society .",same,Describe how different do Democrats men and women perceive discrimination about women.,answer2,"In views of discrimination against women , fairly comparable shares of Republican women ( 58 % ) and men ( 47 % ) say women face at least some discrimination . Democrats – both women ( 86 % ) and men ( 81 % ) – are far more likely than Republicans to see discrimination against women . However , a greater share of Democratic women ( 51 % ) than Democratic men ( 35 % ) say women face “ a lot ” of discrimination in our society","In views of discrimination against women , fairly comparable shares of Republican women ( 58 % ) and men ( 47 % ) say women face at least some discrimination . Democrats – both women ( 86 % ) and men ( 81 % ) – are far more likely than Republicans to see discrimination against women . However , a greater share of Democratic women ( 51 % ) than Democratic men ( 35 % ) say women face “ a lot ” of discrimination in our society",,,,Democratic women most likely to see ‘a lot’ of discrimination against women,"In views of discrimination against women , fairly comparable shares of Republican women ( 58 % ) and men ( 47 % ) say women face at least some discrimination . Democrats – both women ( 86 % ) and men ( 81 % ) – are far more likely than Republicans to see discrimination against women . However , a greater share of Democratic women ( 51 % ) than Democratic men ( 35 % ) say women face “ a lot ” of discrimination in our society"
mturk_charts/no_data/multi_col/3560.png,"Overall , whites are less likely than blacks to say that blacks face at least some discrimination ( 77 % vs. 91 % ) . Among whites , there is a wide partisan gap in views of discrimination against blacks ( 91 % of white Democrats and Democratic leaners say there is at least some discrimination against blacks in our society , compared with 66 % of white Republicans ) . A similar pattern is seen for Hispanics . Whites overall are less likely to say that Hispanics face discrimination ( 73 % of whites say this , compared with 86 % of Hispanics ) . However , 90 % of white Democrats say that Hispanics face at least some discrimination compared with 59 % of white Republicans . When asked about discrimination against whites , whites are more likely than blacks or Hispanics to say that there is at least some discrimination against whites in the U.S. ( 44 % of whites say this compared to 29 % of blacks and 33 % of Hispanics ) . Yet while 60 % of white Republicans say society discriminates against whites , only 24 % of white Democrats share this view .",same,Compare white Democrats and Republicans view about Hispanics facing discrimination.,answer1,90 % of white Democrats say that Hispanics face at least some discrimination compared with 59 % of white Republicans,90 % of white Democrats say that Hispanics face at least some discrimination compared with 59 % of white Republicans,,,,White Republicans and Democrats far apart in views of discrimination against racial and ethnic groups,90 % of white Democrats say that Hispanics face at least some discrimination compared with 59 % of white Republicans
mturk_charts/no_data/multi_col/3558.png,"Majorities in both partisan groups say there is at least some discrimination against many groups , including Muslims , blacks , gays and lesbians , and Hispanics . But the share of Democrats who say each of these groups face discrimination is significantly higher than the share of Republicans who say the same . For instance , 92 % of Democrats , compared with 69 % of Republicans , say Muslims face at least some discrimination .",same,What is the partisan bias of those who most believe Muslims face at least some discrimination?,answer1,"For instance , 92 % of Democrats , compared with 69 % of Republicans , say Muslims face at least some discrimination .","For instance , 92 % of Democrats , compared with 69 % of Republicans , say Muslims face at least some discrimination .",,,,Wide partisan gaps in views of discrimination against many groups,"For instance , 92 % of Democrats , compared with 69 % of Republicans , say Muslims face at least some discrimination ."
mturk_charts/no_data/multi_col/3550.png,"For many Americans , going online is an important way to connect with friends and family , shop , get news and search for information . Yet today , 10 % of U.S. adults do not use the internet , according to a new Pew Research Center analysis of survey data . For instance , seniors are much more likely than younger adults to say they never go online . Although the share of non - internet users ages 65 and older has decreased by 7 percentage points since 2018 , 27 % still do not use the internet , compared with fewer than 10 % of adults under the age of 65 . Household income and education are also indicators of a person ’s likelihood to be offline . Roughly three - in - ten adults with less than a high school education ( 29 % ) do not use the internet in 2019 , compared with 35 % in 2018 . But that share falls as the level of educational attainment increases . Adults from households earning less than $ 30,000 a year are far more likely than the most affluent adults to not use the internet ( 18 % vs. 2 % ) .",same,What proportion of American adults do not use the internet today?,answer1,"today , 10 % of U.S. adults do not use the internet","today , 10 % of U.S. adults do not use the internet",,,,Who's not online in 2019,"today , 10 % of U.S. adults do not use the internet"
mturk_charts/no_data/multi_col/3543.png,"The results are clear on three of these aspects . Medians of around seven - in - ten say their countries have become more diverse and that gender equality has increased over the past 20 years . And roughly six - in - ten across the countries surveyed say that family ties have weakened . On the importance of religion , there is more variation by country . Overall , a median of 37 % say that religion plays a less important role in their countries than it did 20 years ago , while 27 % say it plays a more important role .",same,Describe what public say about their country becoming more diverse over past 20 years?,new_answer,Medians of around seven - in - ten say their countries have become more diverse and that gender equality has increased over the past 20 years,Medians of around seven - in - ten say their countries have become more diverse and that gender equality has increased over the past 20 years,,,,"The prevailing view across the 27 survey countries is that diversity and gender equality have increased, while ties to family and religion have faded.",Medians of around seven - in - ten say their countries have become more diverse and that gender equality has increased over the past 20 years
mturk_charts/no_data/multi_col/3538.png,"By definition , the most active tweeters produce a large amount of content relative to the rest of the Twitter population . But the scope of these differences is profound . The median Twitter user posts just two times a month , but the most prolific 10 % of Twitter users in terms of tweet volume produce a median of 138 tweets monthly . In fact , this analysis estimates that the top 10 % of tweeters are responsible for 80 % of the tweets created by all U.S. adults on Twitter .",same,How many tweets per month does the most present portion of twitts produce?,answer1,"the most prolific 10 % of Twitter users in terms of tweet volume produce a median of 138 tweets monthly . In fact , this analysis estimates that the top 10 % of tweeters are responsible for 80 % of the tweets created by all U.S. adults on Twitter .","the most prolific 10 % of Twitter users in terms of tweet volume produce a median of 138 tweets monthly . In fact , this analysis estimates that the top 10 % of tweeters are responsible for 80 % of the tweets created by all U.S. adults on Twitter .",,,,A large majority of tweets come from a small minority of tweeters,"the most prolific 10 % of Twitter users in terms of tweet volume produce a median of 138 tweets monthly . In fact , this analysis estimates that the top 10 % of tweeters are responsible for 80 % of the tweets created by all U.S. adults on Twitter ."
mturk_charts/no_data/multi_col/3534.png,"In addition to teasing out these differences between Twitter users and the population as a whole , this analysis also highlights the sizable diversity among Twitter users themselves . The median user tweets just twice each month , but a small cohort of extremely active Twitter users posts with much greater regularity . As a result , much of the content posted by Americans on Twitter reflects a small number of authors . The 10 % of users who are most active in terms of tweeting are responsible for 80 % of all tweets created by U.S. users .",same,The vast majority of tweets created by American users is produced by which portion of users?,answer1,The 10 % of users who are most active in terms of tweeting are responsible for 80 % of all tweets created by U.S. users .,The 10 % of users who are most active in terms of tweeting are responsible for 80 % of all tweets created by U.S. users .,,,,A large majority of tweets come from a small minority of tweeters,The 10 % of users who are most active in terms of tweeting are responsible for 80 % of all tweets created by U.S. users .
mturk_charts/no_data/multi_col/3529.png,"Among Republicans , nearly half ( 46 % ) view Israelis favorably and Palestinians unfavorably . Yet almost as many Republicans hold some other combination of opinions , including 30 % who feel favorably toward both peoples . Democrats , by contrast , are more likely to view both Israelis and Palestinians positively ( 46 % are favorable to both peoples ) . The pattern of opinion is different in views of the two governments . About half of Democrats ( 53 % ) have unfavorable views of both governments ; that is larger than the shares with mixed views or favorable views of both governments . Among Republicans , 51 % view the Israeli government favorably and the Palestinian government unfavorably , which is larger than the shares giving other sets of opinions .",same,What proportion of Americans have a favorable view of Israelis compared to Palestinians?,answer1,"Among Republicans , nearly half ( 46 % ) view Israelis favorably and Palestinians unfavorably .","Among Republicans , nearly half ( 46 % ) view Israelis favorably and Palestinians unfavorably .",,,,Democrats more likely than Republicans to view Israelis and Palestinians favorably,"Among Republicans , nearly half ( 46 % ) view Israelis favorably and Palestinians unfavorably ."
mturk_charts/no_data/multi_col/3528.png,"This survey also finds that half of Americans say President Donald Trump is “ striking about the right balance ” in dealing with the two sides . Roughly a third ( 34 % ) say Trump is favoring the Israelis too much , while 6 % say he is favoring the Palestinians too much . A wide majority of Republicans and Republican leaners ( 79 % ) say Trump is striking the right balance . Few Republicans say he is favoring either the Israelis ( 11 % ) or the Palestinians too much ( 3 % ) . Conservative Republicans ( 84 % ) and moderate and liberal Republicans ( 73 % ) largely agree that Trump is taking the right approach to the Middle East . About half of Democrats and Democratic leaners ( 53 % ) , on the other hand , say Trump is favoring the Israelis too much ; 29 % say he is striking about the right balance , and 8 % say he favors the Palestinians too much . By a wide margin , most liberal Democrats ( 66 % ) say Trump is favoring the Israelis too much . Moderate and conservative Democrats are more divided : 43 % say he is favoring the Israelis too much , while nearly as many say he is striking the right balance ( 38 % ) .",same,What Republicans think about the way that Trump dealt with Israelis and Palestinians?,answer2,A wide majority of Republicans and Republican leaners ( 79 % ) say Trump is striking the right balance . Few Republicans say he is favoring either the Israelis ( 11 % ) or the Palestinians too much ( 3 % ) . Conservative Republicans ( 84 % ) and moderate and liberal Republicans ( 73 % ) largely agree that Trump is taking the right approach to the Middle East,A wide majority of Republicans and Republican leaners ( 79 % ) say Trump is striking the right balance . Few Republicans say he is favoring either the Israelis ( 11 % ) or the Palestinians too much ( 3 % ) . Conservative Republicans ( 84 % ) and moderate and liberal Republicans ( 73 % ) largely agree that Trump is taking the right approach to the Middle East,,,,Half say Trump is ‘striking about the right balance’ in dealing with Israelis and Palestinians,A wide majority of Republicans and Republican leaners ( 79 % ) say Trump is striking the right balance . Few Republicans say he is favoring either the Israelis ( 11 % ) or the Palestinians too much ( 3 % ) . Conservative Republicans ( 84 % ) and moderate and liberal Republicans ( 73 % ) largely agree that Trump is taking the right approach to the Middle East
mturk_charts/no_data/multi_col/3526.png,"The public also expresses more positive views of the Palestinian people than the government . While nearly half ( 46 % ) view the Palestinian people favorably , just 19 % have a favorable opinion of the Palestinian government .",same,How Americans perceive Palestinian people and government?,new_answer,"While nearly half ( 46 % ) view the Palestinian people favorably , just 19 % have a favorable opinion of the Palestinian government","While nearly half ( 46 % ) view the Palestinian people favorably , just 19 % have a favorable opinion of the Palestinian government",,,,Israeli and Palestinian peoples are both viewed more favorably than their govts.,"While nearly half ( 46 % ) view the Palestinian people favorably , just 19 % have a favorable opinion of the Palestinian government"
mturk_charts/no_data/multi_col/3524.png,"In some ways , the findings from the new survey mirror results from the head - to - head question about sympathies . Among the public overall , larger shares have favorable opinions of both the Israeli people ( 64 % very or somewhat favorable ) and the Israeli government ( 41 % ) than of the Palestinian people ( 46 % ) and the Palestinian government ( 19 % ) .",same,Describe the Americans opinions about Israeli people and government.,answer1,"Among the public overall , larger shares have favorable opinions of both the Israeli people ( 64 % very or somewhat favorable ) and the Israeli government ( 41 %","Among the public overall , larger shares have favorable opinions of both the Israeli people ( 64 % very or somewhat favorable ) and the Israeli government ( 41 %",,,,Israeli and Palestinian peoples are both viewed more favorably than their govts.,"Among the public overall , larger shares have favorable opinions of both the Israeli people ( 64 % very or somewhat favorable ) and the Israeli government ( 41 %"
