img_path,summary,question_resolution,question,answer_resolution,abstractive_answer,extractive_answer,decontextualizated_text_added,decontextualizated_text_removed,extra_added_text,title,original_answer
mturk_charts/no_data_remaining/multi_col/3543.png,This chart shows the proportion of workers who are unauthorized migrants in a selection among the CPS ’ 27 “ detailed occupation groups ” . The major occupations shown are those where the proportion of unauthorized migrants exceeds the proportion in the workforce ( 4.3 % ) .,same,What is the current status of the proportion in the workforce?,answer2,The major occupations shown are those where the proportion of unauthorized migrants exceeds the proportion in the workforce ( 4.3 % ) .,The major occupations shown are those where the proportion of unauthorized migrants exceeds the proportion in the workforce ( 4.3 % ) .,,,,Most Concentrated Occupations,The major occupations shown are those where the proportion of unauthorized migrants exceeds the proportion in the workforce ( 4.3 % ) .
mturk_charts/no_data_remaining/multi_col/3542.png,"Labor force participation differs substantially by sex and across the groups defined by immigration status . Among men ages 18–64 , natives are the least likely to be in the civilian non - institutional labor force ( 83 % ) followed by legal immigrants ( 86 % ) and then by the group most likely to be working — the unauthorized ( 92 % ) . There appear to be a number of factors associated with these differences . One of the simplest is age . Within this age range for workers , those who are older ( e.g. , 45–64 ) are more likely to be retired or disabled and so , not in the labor force . Very few unauthorized fall in this age range , so overall , they are simply more likely to be working .",same,How does the unauthorized men work compared to other groups?,answer1,"Labor force participation differs substantially by sex and across the groups defined by immigration status . Among men ages 18–64 , natives are the least likely to be in the civilian non - institutional labor force ( 83 % ) followed by legal immigrants ( 86 % ) and then by the group most likely to be working — the unauthorized ( 92 % )","Labor force participation differs substantially by sex and across the groups defined by immigration status . Among men ages 18–64 , natives are the least likely to be in the civilian non - institutional labor force ( 83 % ) followed by legal immigrants ( 86 % ) and then by the group most likely to be working — the unauthorized ( 92 % )",,,,Unauthorized Men Work Others More;,"Labor force participation differs substantially by sex and across the groups defined by immigration status . Among men ages 18–64 , natives are the least likely to be in the civilian non - institutional labor force ( 83 % ) followed by legal immigrants ( 86 % ) and then by the group most likely to be working — the unauthorized ( 92 % )"
mturk_charts/no_data_remaining/multi_col/3541.png,"This chart shows several measures of age composition for families and compares those families headed by unauthorized migrants with those headed by legal immigrants and natives . The general conclusion of these comparisons is that , by almost any measure , unauthorized families are much younger , on the whole than either native families or families of legal immigrants . A much higher share of persons in unauthorized families are children ( under 18)—35 % among unauthorized families versus 29 % among legal immigrant families and only 24 % among native families . At the other end of the age spectrum , virtually none of the unauthorized population is elderly ( 65 and over ) . In contrast , about 1 in 6 native adults and the same share of legal immigrant adults is aged 65 or older . Among working - age ( 18 - 64 ) adults , the unauthorized population is also substantially younger . Almost all ( 84 % ) of unauthorized migrants in this age range are under age 45 . In contrast , only about three - fifths of native and legal immigrants of working age are under 45 .",same,What trend is observed in the families of unauthorized migrants when compared to legal immigrants and native families?,answer1,"by almost any measure , unauthorized families are much younger , on the whole than either native families or families of legal immigrants . A much higher share of persons in unauthorized families are children ( under 18)—35 % among unauthorized families versus 29 % among legal immigrant families and only 24 % among native families . At the other end of the age spectrum , virtually none of the unauthorized population is elderly ( 65 and over ) . In contrast , about 1 in 6 native adults and the same share of legal immigrant adults is aged 65 or older . Among working - age ( 18 - 64 ) adults , the unauthorized population is also substantially younger . Almost all ( 84 % ) of unauthorized migrants in this age range are under age 45 . In contrast , only about three - fifths of native and legal immigrants of working age are under 45 .","by almost any measure , unauthorized families are much younger , on the whole than either native families or families of legal immigrants . A much higher share of persons in unauthorized families are children ( under 18)—35 % among unauthorized families versus 29 % among legal immigrant families and only 24 % among native families . At the other end of the age spectrum , virtually none of the unauthorized population is elderly ( 65 and over ) . In contrast , about 1 in 6 native adults and the same share of legal immigrant adults is aged 65 or older . Among working - age ( 18 - 64 ) adults , the unauthorized population is also substantially younger . Almost all ( 84 % ) of unauthorized migrants in this age range are under age 45 . In contrast , only about three - fifths of native and legal immigrants of working age are under 45 .",,The general conclusion these comparisons that,,Unauthorized Famillies Are Younger,"The general conclusion of these comparisons is that , by almost any measure , unauthorized families are much younger , on the whole than either native families or families of legal immigrants . A much higher share of persons in unauthorized families are children ( under 18)—35 % among unauthorized families versus 29 % among legal immigrant families and only 24 % among native families . At the other end of the age spectrum , virtually none of the unauthorized population is elderly ( 65 and over ) . In contrast , about 1 in 6 native adults and the same share of legal immigrant adults is aged 65 or older . Among working - age ( 18 - 64 ) adults , the unauthorized population is also substantially younger . Almost all ( 84 % ) of unauthorized migrants in this age range are under age 45 . In contrast , only about three - fifths of native and legal immigrants of working age are under 45 ."
mturk_charts/no_data_remaining/multi_col/3540.png,"This chart subdivides the entry cohorts of Mexican migrants by legal status ( and presents the data in bars that represent the average annual flows ) . The cohorts who have entered from Mexico since 1990 ( i.e. , in the U.S. for 14 years or less ) are principally unauthorized . This trend translates into an average of about 400,000 - 485,000 annual unauthorized entrants from Mexico . Of those cohorts in the country more than 14 years , most are legal residents . For those entering before 1985 , virtually all are legal . ( In fact , the unauthorized component shown for the pre-1985 entrants may be largely estimation and sampling error . )",same,How is the unauthorized Mexican migrants population compared to the legal population over the past years?,answer1,"The cohorts who have entered from Mexico since 1990 ( i.e. , in the U.S. for 14 years or less ) are principally unauthorized . This trend translates into an average of about 400,000 - 485,000 annual unauthorized entrants from Mexico . Of those cohorts in the country more than 14 years , most are legal residents . For those entering before 1985 , virtually all are legal . ( In fact , the unauthorized component shown for the pre-1985 entrants may be largely estimation and sampling error . )","The cohorts who have entered from Mexico since 1990 ( i.e. , in the U.S. for 14 years or less ) are principally unauthorized . This trend translates into an average of about 400,000 - 485,000 annual unauthorized entrants from Mexico . Of those cohorts in the country more than 14 years , most are legal residents . For those entering before 1985 , virtually all are legal . ( In fact , the unauthorized component shown for the pre-1985 entrants may be largely estimation and sampling error . )",,,,New Flows from Mexico Dominated by Unauthorized Mexican Born Population in U.S. according to Status in 2004 Note: Labels show total annualized population and Slightly unauthorized. than half Note: igures Labels show bars are total annualized population U.S. and Slightly unauthorized unauthorized. more than half Unauthorized in 2004,"The cohorts who have entered from Mexico since 1990 ( i.e. , in the U.S. for 14 years or less ) are principally unauthorized . This trend translates into an average of about 400,000 - 485,000 annual unauthorized entrants from Mexico . Of those cohorts in the country more than 14 years , most are legal residents . For those entering before 1985 , virtually all are legal . ( In fact , the unauthorized component shown for the pre-1985 entrants may be largely estimation and sampling error . )"
mturk_charts/no_data_remaining/multi_col/3539.png,"Because of inherent uncertainties in the residual technique , the difference in successive annual estimates of the unauthorized population is not a valid measure of growth . However , it is possible to use differences taken over longer intervals to measure growth . Thus , the average annual change over the 2000 - 2004 period is about 485,000 or 10.3 million minus 8.4 million divided by 4 . For the entire decade of the 1990s , growth averaged just about 500,000 per year . However , there are a number of data sources that point to substantially larger growth increments at the very end of the 1990s ( and possibly at the end of the 1980s and the very early 1990s ) .",same,What is the trend in the number of unauthorized migrants living in the U.S.?,answer2,", the average annual change over the 2000 - 2004 period is about 485,000 or 10.3 million minus 8.4 million divided by 4 . For the entire decade of the 1990s , growth averaged just about 500,000 per year .",", the average annual change over the 2000 - 2004 period is about 485,000 or 10.3 million minus 8.4 million divided by 4 . For the entire decade of the 1990s , growth averaged just about 500,000 per year .",,Thus,,Unauthorized Trend at New Uncertain High Details of Trend Uncertain High Millions of Unauthorized Migrants Living in the U.S.,"Thus , the average annual change over the 2000 - 2004 period is about 485,000 or 10.3 million minus 8.4 million divided by 4 . For the entire decade of the 1990s , growth averaged just about 500,000 per year ."
mturk_charts/no_data_remaining/multi_col/3538.png,"Beyond the rising criticism of press performance and patriotism , there also has been significant erosion in support for the news media ’s watchdog role over the military . Nearly half ( 47 % ) say that by criticizing the military , news organizations are weakening the nation ’s defenses ; 44 % say such criticism keeps the nation militarily prepared . The percentage saying press criticism weakens American defenses has been increasing in recent years and now stands at its highest point in surveys dating to 1985 .",same,What does the public think about media criticism of the military now?,answer1,"Nearly half ( 47 % ) say that by criticizing the military , news organizations are weakening the nation ’s defenses ; 44 % say such criticism keeps the nation militarily prepared .","Nearly half ( 47 % ) say that by criticizing the military , news organizations are weakening the nation ’s defenses ; 44 % say such criticism keeps the nation militarily prepared .",,,,Press Criticism of the Military,"Nearly half ( 47 % ) say that by criticizing the military , news organizations are weakening the nation ’s defenses ; 44 % say such criticism keeps the nation militarily prepared ."
mturk_charts/no_data_remaining/multi_col/3537.png,"By contrast , public support for the news media ’s role as a political watchdog has endured and even increased a bit . Six - in - ten Americans say that by criticizing political leaders , news organizations keep political leaders from doing things that should not be done ; just 28 % feel such criticism keeps political leaders from doing their jobs . Two years ago , 54 % endorsed the press ’s role as a political watchdog .",same,What is the public's opinion about the media's criticism of political leaders?,new_answer,"Six - in - ten Americans say that by criticizing political leaders , news organizations keep political leaders from doing things that should not be done ; just 28 % feel such criticism keeps political leaders from doing their jobs . Two years ago , 54 % endorsed the press 's role as a political watchdog .","Six - in - ten Americans say that by criticizing political leaders , news organizations keep political leaders from doing things that should not be done ; just 28 % feel such criticism keeps political leaders from doing their jobs . Two years ago , 54 % endorsed the press 's role as a political watchdog .",,,,Press Criticism of Political Leaders,"Six - in - ten Americans say that by criticizing political leaders , news organizations keep political leaders from doing things that should not be done ; just 28 % feel such criticism keeps political leaders from doing their jobs . Two years ago , 54 % endorsed the press 's role as a political watchdog ."
mturk_charts/no_data_remaining/multi_col/3536.png,"That study also found that a plurality of Americans ( 41 % ) believe that President Bush should choose someone who will keep the court about the same as it is now , while roughly equal numbers support a more conservative nominee ( 28 % ) , or a more liberal one ( 24 % ) . Only two groups , Enterprisers ( 64 % ) and Social Conservatives ( 50 % ) , clearly favor a choice that would make the court more conservative . In five of the other groups , pluralities ­ or , in the case of Upbeats and Disaffecteds , majorities ­ feel that the president should choose someone who would keep the court ’s ideological balance about the same as it is now . Most Liberals ( 52 % ) would prefer a nominee who will make the court more liberal .",same,What does the public think about who President Bush should choose for court?,answer1,"That study also found that a plurality of Americans ( 41 % ) believe that President Bush should choose someone who will keep the court about the same as it is now , while roughly equal numbers support a more conservative nominee ( 28 % ) , or a more liberal one ( 24 % ) . Only two groups , Enterprisers ( 64 % ) and Social Conservatives ( 50 % ) , clearly favor a choice that would make the court more conservative .","That study also found that a plurality of Americans ( 41 % ) believe that President Bush should choose someone who will keep the court about the same as it is now , while roughly equal numbers support a more conservative nominee ( 28 % ) , or a more liberal one ( 24 % ) . Only two groups , Enterprisers ( 64 % ) and Social Conservatives ( 50 % ) , clearly favor a choice that would make the court more conservative .",,,,H ext Supreme Court Appointment More libera About the same More consenative,"That study also found that a plurality of Americans ( 41 % ) believe that President Bush should choose someone who will keep the court about the same as it is now , while roughly equal numbers support a more conservative nominee ( 28 % ) , or a more liberal one ( 24 % ) . Only two groups , Enterprisers ( 64 % ) and Social Conservatives ( 50 % ) , clearly favor a choice that would make the court more conservative ."
mturk_charts/no_data_remaining/multi_col/3535.png,"Perceptions of how the war is going have been fairly stable over the past year . Just over half of the public ( 52 % ) says the war is going very or fairly well , while 44 % think the war is not going well . Positive views of the war reached 75 % in December 2003 , after the capture of Saddam Hussein , and reached a low of 46 % in May 2004 , in the wake of revelations of prisoner abuse by U.S. troops at Abu Ghraib prison . Similarly , belief that the U.S. made the right decision in going to war has not changed much over the past year . Currently , a small plurality ( 49 % ) says the use of military force was the right decision , while 44 % disagree . Since last July , support for the decision to go to war has ranged from 46 % to 53 % .",same,What is the latest public opinion on how the war is going  in Iraq over the years?,answer1,"Perceptions of how the war is going have been fairly stable over the past year . Just over half of the public ( 52 % ) says the war is going very or fairly well , while 44 % think the war is not going well .","Perceptions of how the war is going have been fairly stable over the past year . Just over half of the public ( 52 % ) says the war is going very or fairly well , while 44 % think the war is not going well .",Perceptions how have been stable past year,,,How is the Military Efbort in Iraq Going? Very/Fairlywell,"Just over half of the public ( 52 % ) says the war is going very or fairly well , while 44 % think the war is not going well ."
mturk_charts/no_data_remaining/multi_col/3534.png,"Public support for allowing gays and lesbians to marry legally has rebounded a bit after declining between 2003 and 2004 . Today , 36 % of Americans favor allowing gays and lesbians to marry , up from 32 % in December 2004 . The percentage favoring gay civil unions has risen as well . Currently , 53 % favor allowing gays and lesbians to enter into legal arrangements providing them with many of the same rights as married couples ; that compares with 48 % last August .",same,How has the public's opinion on gay marriage changed over time?,answer2,"Public support for allowing gays and lesbians to marry legally has rebounded a bit after declining between 2003 and 2004 . Today , 36 % of Americans favor allowing gays and lesbians to marry , up from 32 % in December 2004 .","Public support for allowing gays and lesbians to marry legally has rebounded a bit after declining between 2003 and 2004 . Today , 36 % of Americans favor allowing gays and lesbians to marry , up from 32 % in December 2004 .",,The percentage favoring gay civil unions risen as well Currently 53 enter into legal arrangements providing them with many the same rights as married couples ; that compares with 48 last August,,Favor Allo wing,"Public support for allowing gays and lesbians to marry legally has rebounded a bit after declining between 2003 and 2004 . Today , 36 % of Americans favor allowing gays and lesbians to marry , up from 32 % in December 2004 . The percentage favoring gay civil unions has risen as well . Currently , 53 % favor allowing gays and lesbians to enter into legal arrangements providing them with many of the same rights as married couples ; that compares with 48 % last August"
mturk_charts/no_data_remaining/multi_col/3533.png,"By two - to - one ( 37%-18 % ) , more believe the economy will be in worse shape a year from now than believe things will improve . In August 2004 , just 9 % said they expected the economy to worsen over the succeeding 12 months . That number doubled to 18 % in January , and has doubled again ( to 37 % ) .",same,What is the public's expectation about the economy?,answer2,"By two - to - one ( 37%-18 % ) , more believe the economy will be in worse shape a year from now than believe things will improve . In August 2004 , just 9 % said they expected the economy to worsen over the succeeding 12 months . That number doubled to 18 % in January , and has doubled again ( to 37 % ) .","By two - to - one ( 37%-18 % ) , more believe the economy will be in worse shape a year from now than believe things will improve . In August 2004 , just 9 % said they expected the economy to worsen over the succeeding 12 months . That number doubled to 18 % in January , and has doubled again ( to 37 % ) .",,,,Hig hest Economic Pessimism ofBush s Tenure,"By two - to - one ( 37%-18 % ) , more believe the economy will be in worse shape a year from now than believe things will improve . In August 2004 , just 9 % said they expected the economy to worsen over the succeeding 12 months . That number doubled to 18 % in January , and has doubled again ( to 37 % ) ."
mturk_charts/no_data_remaining/multi_col/3532.png,"But in Katrina ’s aftermath , there has been a rise in the number of Americans who view government as almost always wasteful and inefficient ­ from 47 % last December to 56 % currently . The increase has come among Democrats ( up seven percentage points ) and especially independents ( 14 points ) .",same,What is people's view of government?,answer2,"But in Katrina ’s aftermath , there has been a rise in the number of Americans who view government as almost always wasteful and inefficient ­ from 47 % last December to 56 % currently","But in Katrina ’s aftermath , there has been a rise in the number of Americans who view government as almost always wasteful and inefficient ­ from 47 % last December to 56 % currently",,,,More See Gov tas Ine ffic cient,"But in Katrina ’s aftermath , there has been a rise in the number of Americans who view government as almost always wasteful and inefficient ­ from 47 % last December to 56 % currently"
mturk_charts/no_data_remaining/multi_col/3531.png,"Americans broadly support the disaster relief effort , but there is no evidence that basic attitudes on poverty ­ and the government ’s role in addressing the issue ­ have been altered by Katrina . Currently , a narrow 51 % majority expresses the view that poor people have hard lives because government benefits do n’t go far enough to help them live decently ; 38 % think poor people have it easy because they can get government benefits without doing anything in return .",same,What does the public think about government benefits for poor people?,new_answer,"Currently , a narrow 51 % majority expresses the view that poor people have hard lives because government benefits do n't go far enough to help them live decently ; 38 % think poor people have it easy because they can get government benefits without doing anything in return .","Currently , a narrow 51 % majority expresses the view that poor people have hard lives because government benefits do n't go far enough to help them live decently ; 38 % think poor people have it easy because they can get government benefits without doing anything in return .",,,,Views OH Gov ermment Assistance to the Poor,"Currently , a narrow 51 % majority expresses the view that poor people have hard lives because government benefits do n't go far enough to help them live decently ; 38 % think poor people have it easy because they can get government benefits without doing anything in return ."
mturk_charts/no_data_remaining/multi_col/3529.png,"Favorable ratings for the federal government in Washington have taken the hardest hit , falling from 59 % last year to 45 % currently . The latest national survey by the Pew Research Center for the People & amp ; the Press , conducted among 2,006 Americans from Oct. 12 - 24 , finds that even positive views of the military , while very high , have slipped slightly ( from 87 % in March to 82 % ) . Just two institutions are unscathed by public discontent . Ratings for the Supreme Court and the news media were unchanged compared to previous surveys .",same,How people provide favorable ratings for the federal government currently compared to previous year?,answer2,"Favorable ratings for the federal government in Washington have taken the hardest hit , falling from 59 % last year to 45 % currently .","Favorable ratings for the federal government in Washington have taken the hardest hit , falling from 59 % last year to 45 % currently .",,,,Favorab fility of the Federal Government,"Favorable ratings for the federal government in Washington have taken the hardest hit , falling from 59 % last year to 45 % currently ."
mturk_charts/no_data_remaining/multi_col/3528.png,"Now , perhaps as a result of several years of GOP control over both the White House and Congress , blacks have greater reservations : 53 % of blacks now agree that government is “ mostly wasteful and inefficient , ” scarcely fewer than the 57 % of whites who say so .",same,What is the public views on the government efficiency?,new_answer,53 % of blacks now agree that government is  mostly wasteful and inefficient ," "" scarcely fewer than the 57 % of whites who say so .""",53 % of blacks now agree that government is  mostly wasteful and inefficient ," "" scarcely fewer than the 57 % of whites who say so .""","Now , perhaps as a result of several years of GOP control over both the White House and Congress , blacks have greater reservations :",Figure 6: Gove mment is almost Figure always wasteful and ine fficient," "" scarcely fewer than the 57 % of whites who say so ."""
mturk_charts/no_data_remaining/multi_col/3527.png,"Strikingly , however , two - thirds of the black public agreed in the 2003 survey that poor people have become too dependent on government assistance , only 5 percentage points fewer than the number of whites taking that view .",same,How black and white think about people becoming too depend on the government aid?,answer2,"two - thirds of the black public agreed in the 2003 survey that poor people have become too dependent on government assistance , only 5 percentage points fewer than the number of whites taking that view","two - thirds of the black public agreed in the 2003 survey that poor people have become too dependent on government assistance , only 5 percentage points fewer than the number of whites taking that view",,,,Figure 5: People too dependent Figure on government aid,"two - thirds of the black public agreed in the 2003 survey that poor people have become too dependent on government assistance , only 5 percentage points fewer than the number of whites taking that view"
mturk_charts/no_data_remaining/multi_col/3526.png,"For example , while clear majorities of whites agree that government should do more to help the needy ( 55 % in the 2005 Typology ) and guarantee food and shelter ( 62 % in the 2003 Values survey ) , the numbers of blacks expressing those views are much larger ( 72 % and 80%)—a differential that has remained essentially constant over time .",same,What is opinion about the government to help the needy among white and black people?,answer2,"while clear majorities of whites agree that government should do more to help the needy ( 55 % in the 2005 Typology ) and guarantee food and shelter ( 62 % in the 2003 Values survey ) , the numbers of blacks expressing those views are much larger ( 72 % and 80%)—a differential that has remained essentially constant over time","while clear majorities of whites agree that government should do more to help the needy ( 55 % in the 2005 Typology ) and guarantee food and shelter ( 62 % in the 2003 Values survey ) , the numbers of blacks expressing those views are much larger ( 72 % and 80%)—a differential that has remained essentially constant over time",,,,Figure 4: Government should Figure guarantee food and she Itter,"while clear majorities of whites agree that government should do more to help the needy ( 55 % in the 2005 Typology ) and guarantee food and shelter ( 62 % in the 2003 Values survey ) , the numbers of blacks expressing those views are much larger ( 72 % and 80%)—a differential that has remained essentially constant over time"
mturk_charts/no_data_remaining/multi_col/3525.png,"The 2003 Values Survey series reveals a similar disparity on racially charged questions . For example , on the issue of affirmative action programs , 55 % of blacks , but only 24 % of whites , offered support — although that cleavage has narrowed substantially from a 50 - point differential in 1988 .",same,How was white and black approval of affirmative actions for blacks in 2003?,answer1,"on the issue of affirmative action programs , 55 % of blacks , but only 24 % of whites , offered support","on the issue of affirmative action programs , 55 % of blacks , but only 24 % of whites , offered support",,For example,,Figure 2: Affirmative action for blacks,"For example , on the issue of affirmative action programs , 55 % of blacks , but only 24 % of whites , offered support"
mturk_charts/no_data_remaining/multi_col/3524.png,"For example , in Pew ’s 2005 Political Typology ( based on polling in December 2004 ) , 77 % of whites , but only 56 % of blacks agreed that the position of blacks in American society has improved in recent years . And while 63 % of whites feel that blacks who ca n’t get ahead are mostly responsible for their own condition , only 43 % of blacks agree , a gap that has stayed virtually constant over the last decade .",same,What is the opinion of blacks and whites about the condition of blacks in society?,answer2,"77 % of whites , but only 56 % of blacks agreed that the position of blacks in American society has improved in recent years . And while 63 % of whites feel that blacks who ca n’t get ahead are mostly responsible for their own condition , only 43 % of blacks agree , a gap that has stayed virtually constant over the last decade .","77 % of whites , but only 56 % of blacks agreed that the position of blacks in American society has improved in recent years . And while 63 % of whites feel that blacks who ca n’t get ahead are mostly responsible for their own condition , only 43 % of blacks agree , a gap that has stayed virtually constant over the last decade .",,,,Figure 1: Position of blacks has Figure improved in re cent years,"77 % of whites , but only 56 % of blacks agreed that the position of blacks in American society has improved in recent years . And while 63 % of whites feel that blacks who ca n’t get ahead are mostly responsible for their own condition , only 43 % of blacks agree , a gap that has stayed virtually constant over the last decade ."
mturk_charts/no_data_remaining/multi_col/3523.png,"Bush ’s current 36 % job approval rating is the lowest of his presidency , down from 40 % in late October and 50 % at the start of the year . This decline reflects a souring of opinion among independents ­ just 29 % approve of the president ’s job performance today , compared with 47 % at the start of the year . Democratic evaluations have been both stable and overwhelmingly negative over the course of the year . However , Bush is also now facing a significant loss of support within his own party ­ particularly among moderate Republicans . Overall , the proportion of Republicans who approve of Bush ’s job in office has dropped from 89 % just after the 2004 election to 77 % today .",same,How has Bush's approval varied?,answer1,"Bush ’s current 36 % job approval rating is the lowest of his presidency , down from 40 % in late October and 50 % at the start of the year .","Bush ’s current 36 % job approval rating is the lowest of his presidency , down from 40 % in late October and 50 % at the start of the year .",,,,200S Bush Job App proval,"Bush ’s current 36 % job approval rating is the lowest of his presidency , down from 40 % in late October and 50 % at the start of the year ."
mturk_charts/no_data_remaining/multi_col/3522.png,"These results from September 2005 represent a sharp increase from mid-2004 . Pew Internet Project data from June 2004 show that use of search engines on a typical day has risen from 30 % to 41 % of the internet - using population , which itself has grown in the past year . This means that the number of those using search engines on an average day jumped from roughly 38 million in June 2004 to about 59 million in September 2005 – an increase of about 55 % . comScore data , which are derived from a different methodology , show that from September 2004 to September 2005 the average daily use of search engines jumped from 49.3 million users to 60.7 million users – an increase of 23 % .",same,Explain the usage of email and search engine among the Americans?,answer1,"use of search engines on a typical day has risen from 30 % to 41 % of the internet - using population , which itself has grown in the past year . This means that the number of those using search engines on an average day jumped from roughly 38 million in June 2004 to about 59 million in September 2005 – an increase of about 55 % . comScore data , which are derived from a different methodology , show that from September 2004 to September 2005 the average daily use of search engines jumped from 49.3 million users to 60.7 million users – an increase of 23 %","use of search engines on a typical day has risen from 30 % to 41 % of the internet - using population , which itself has grown in the past year . This means that the number of those using search engines on an average day jumped from roughly 38 million in June 2004 to about 59 million in September 2005 – an increase of about 55 % . comScore data , which are derived from a different methodology , show that from September 2004 to September 2005 the average daily use of search engines jumped from 49.3 million users to 60.7 million users – an increase of 23 %",,,,Online Americans who use email and search engines on an average day,"use of search engines on a typical day has risen from 30 % to 41 % of the internet - using population , which itself has grown in the past year . This means that the number of those using search engines on an average day jumped from roughly 38 million in June 2004 to about 59 million in September 2005 – an increase of about 55 % . comScore data , which are derived from a different methodology , show that from September 2004 to September 2005 the average daily use of search engines jumped from 49.3 million users to 60.7 million users – an increase of 23 %"
mturk_charts/no_data_remaining/multi_col/3520.png,"President Bush delivered the first two of four major speeches outlining a “ plan for victory ” in Iraq prior to this survey , but the addresses failed to turn around the general perception that the president lacks a clear plan for bringing the situation to a successful conclusion . Fewer than three - in - ten ( 28 % ) say Bush has a clear plan , while two - thirds say he does not .",same,What is public opinion about the Bush's plan for victory in Iraq?,answer1,"the addresses failed to turn around the general perception that the president lacks a clear plan for bringing the situation to a successful conclusion . Fewer than three - in - ten ( 28 % ) say Bush has a clear plan , while two - thirds say he does not .","the addresses failed to turn around the general perception that the president lacks a clear plan for bringing the situation to a successful conclusion . Fewer than three - in - ten ( 28 % ) say Bush has a clear plan , while two - thirds say he does not .",,,,Does BushHave a Clear Plan for Victory jin Irag?,"the addresses failed to turn around the general perception that the president lacks a clear plan for bringing the situation to a successful conclusion . Fewer than three - in - ten ( 28 % ) say Bush has a clear plan , while two - thirds say he does not ."
mturk_charts/no_data_remaining/multi_col/3519.png,"Currently , 60 % of Republicans rate their personal financial situation as good or excellent , compared with 45 % of independents and 40 % of Democrats . Majorities in all three groups feel their finances will improve over the next year ; 70 % of Republicans expect their personal finance to improve a lot or some over the next year , compared with 61 % of independents and 59 % of Democrats .",same,Explain the public opinion about the personal finance by political category?,answer2,"Currently , 60 % of Republicans rate their personal financial situation as good or excellent , compared with 45 % of independents and 40 % of Democrats . Majorities in all three groups feel their finances will improve over the next year ; 70 % of Republicans expect their personal finance to improve a lot or some over the next year , compared with 61 % of independents and 59 % of Democrats","Currently , 60 % of Republicans rate their personal financial situation as good or excellent , compared with 45 % of independents and 40 % of Democrats . Majorities in all three groups feel their finances will improve over the next year ; 70 % of Republicans expect their personal finance to improve a lot or some over the next year , compared with 61 % of independents and 59 % of Democrats",,,,Party Ratings of Personal Finances Percent rating own finances as exc sellent or good,"Currently , 60 % of Republicans rate their personal financial situation as good or excellent , compared with 45 % of independents and 40 % of Democrats . Majorities in all three groups feel their finances will improve over the next year ; 70 % of Republicans expect their personal finance to improve a lot or some over the next year , compared with 61 % of independents and 59 % of Democrats"
mturk_charts/no_data_remaining/multi_col/3518.png,"The latest national survey by the Pew Research Center for the People & amp ; the Press , conducted Jan. 4 - 8 among 1,503 adults , finds only modest public expectations for this year ’s State of the Union address . Just 30 % think Bush ’s speech will be more important than speeches in past years , down slightly compared with last year and 2004 ( 34 % each ) ; roughly half ( 47 % ) say Bush ’s address will be about as important as the speeches of recent years . In January 2002 , a few months after the 9/11 attacks , 54 % said Bush ’s speech that year would be more important . And the following year , as the war with Iraq loomed , nearly as many Americans ( 52 % ) felt Bush ’s address would carry greater importance .",same,What does people think of State of Union's role in the recent years?,answer2,"Just 30 % think Bush ’s speech will be more important than speeches in past years , down slightly compared with last year and 2004 ( 34 % each ) ; roughly half ( 47 % ) say Bush ’s address will be about as important as the speeches of recent years .","Just 30 % think Bush ’s speech will be more important than speeches in past years , down slightly compared with last year and 2004 ( 34 % each ) ; roughly half ( 47 % ) say Bush ’s address will be about as important as the speeches of recent years .",,,,Imp ortance of This Year' S State of the Union More SameILess,"Just 30 % think Bush ’s speech will be more important than speeches in past years , down slightly compared with last year and 2004 ( 34 % each ) ; roughly half ( 47 % ) say Bush ’s address will be about as important as the speeches of recent years ."
mturk_charts/no_data_remaining/multi_col/3517.png,As has been the case through much of Bush ’s presidency ­ and in stark contrast to the Clinton years ­ public views of the economy are deeply split along political lines . Republicans generally see an economy that is thriving ; 56 % judge it as excellent or good . Democrats and independents see it much more negatively ; just 28 % of independents and 23 % of Democrats say the economy is doing well .,same,"Compare the thoughts of Democrats, Republicans and Independents about economy in their country?",new_answer,Republicans generally see an economy that is thriving ; 56 % judge it as excellent or good . Democrats and independents see it much more negatively ; just 28 % of independents and 23 % of Democrats say the economy is doing well .,Republicans generally see an economy that is thriving ; 56 % judge it as excellent or good . Democrats and independents see it much more negatively ; just 28 % of independents and 23 % of Democrats say the economy is doing well .,,,,Partisan D ivide on Economic Ratings Percent rating the economy as exce lent or good,Republicans generally see an economy that is thriving ; 56 % judge it as excellent or good . Democrats and independents see it much more negatively ; just 28 % of independents and 23 % of Democrats say the economy is doing well .
